@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'tingdunshu' numeric
@attribute 'juziposuidu' numeric
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@attribute '规则101' numeric
@attribute '规则102' numeric
@attribute '规则103' numeric
@attribute '规则104' numeric
@attribute '规则105' numeric
@attribute '规则106' numeric
@attribute '规则107' numeric
@attribute '规则108' numeric
@attribute '规则109' numeric
@attribute '规则110' numeric
@attribute '规则111' numeric
@attribute '规则112' numeric
@attribute '规则113' numeric
@attribute '规则114' numeric
@attribute '规则115' numeric
@attribute '规则116' numeric
@attribute '规则117' numeric
@attribute '规则118' numeric
@attribute '规则119' numeric
@attribute '规则120' numeric
@attribute '规则121' numeric
@attribute '规则122' numeric
@attribute '规则123' numeric
@attribute '规则124' numeric
@attribute '规则125' numeric
@attribute '规则126' numeric
@attribute '规则127' numeric
@attribute '规则128' numeric
@attribute '规则129' numeric
@attribute '规则130' numeric
@attribute '规则131' numeric
@attribute '规则132' numeric
@attribute '规则133' numeric
@attribute '规则134' numeric
@attribute '规则135' numeric
@attribute '规则136' numeric
@attribute '规则137' numeric
@attribute '规则138' numeric
@attribute '规则139' numeric
@attribute '规则140' numeric
@attribute '规则141' numeric
@attribute '规则142' numeric
@attribute '规则143' numeric
@attribute '规则144' numeric
@attribute '规则145' numeric
@attribute '规则146' numeric
@attribute '规则147' numeric
@attribute '规则148' numeric
@attribute '规则149' numeric
@attribute '规则150' numeric
@attribute '规则151' numeric
@attribute '规则152' numeric
@attribute '规则153' numeric
@attribute '规则154' numeric
@attribute '规则155' numeric
@attribute '规则156' numeric
@attribute '规则157' numeric
@attribute '规则158' numeric
@attribute '规则159' numeric
@attribute '规则160' numeric
@attribute '规则161' numeric
@attribute '规则162' numeric
@attribute '规则163' numeric
@attribute '规则164' numeric
@attribute '规则165' numeric
@attribute '规则166' numeric
@attribute '规则167' numeric
@attribute '规则168' numeric
@attribute '规则169' numeric
@attribute '规则170' numeric
@attribute '规则171' numeric
@attribute '规则172' numeric
@attribute '规则173' numeric
@attribute '规则174' numeric
@attribute '规则175' numeric
@attribute '规则176' numeric
@attribute '规则177' numeric
@attribute '规则178' numeric
@attribute '规则179' numeric
@attribute '规则180' numeric
@attribute '规则181' numeric
@attribute '规则182' numeric
@attribute '规则183' numeric
@attribute '规则184' numeric
@attribute '规则185' numeric
@attribute '规则186' numeric
@attribute '规则187' numeric
@attribute '规则188' numeric
@attribute '规则189' numeric
@attribute '规则190' numeric
@attribute '规则191' numeric
@attribute '规则192' numeric
@attribute '规则193' numeric
@attribute '规则194' numeric
@attribute '规则195' numeric
@attribute '规则196' numeric
@attribute '规则197' numeric
@attribute '规则198' numeric
@attribute '规则199' numeric
@attribute 'class' { unsucc, succ}
@data
1.250388802,3.646967341,0.513219285,2.84525661,1.594090202,0.098755832,3.798600311,0.039657854,0.336702955,0.461897356,1.747278383,0.108087092,3.394245723,0.561430793,6570,2.554432348,0.07736,0.014702,0.048794,0.013814,0.018402,0.024915,0.013568,0.025162,0.012482,0.013518,0.011841,0.008881,0.007844,0.009719,0.010114,0.005427,0.00296,0.0074,0.007647,0.00597,0.00523,0.003059,0.004687,0.005427,0.00745,0.003306,0.009177,0.003651,0.001233,0.006611,0.001529,0.018205,0.002121,0.002565,0.001529,0.002171,0.000543,0.002763,0,0.00148,0.002023,4.90E-05,0.002615,0.001973,0.000247,0,0.002368,0.001875,0.003256,0.000395,0.001135,0.002417,0.002763,0.002516,0.000197,0.002072,0.001924,0.000493,0.001579,0.002319,0.002664,0.000937,0.001825,0.001727,0.001381,0.002812,0.001381,0,0,0.001431,0.002023,0.002911,0.000296,0.002565,0.000148,0.000888,0.002023,0.001036,0.000148,0.000543,0.00296,0,0.000345,0.000888,0.001233,0.001825,0.001332,0.000148,4.90E-05,0.001184,4.90E-05,0.00074,0.001184,0.001628,0.000888,0.000345,0,0.002121,0.000395,0.000888,0.001036,0.001184,0.001431,0.000641,0.000691,9.90E-05,0,0.000197,9.90E-05,0.00074,0.000345,0.001184,0.000543,0.001135,0.000247,0.000543,0.000197,0.000592,0,0.000148,0.001332,0,0.000543,0.000493,0.001085,0.000148,0.000789,0.001776,0,0,0.000247,0,0.001677,0.000197,0,0.000345,0.001184,0.000937,0.000345,0.001135,0.001332,0.000345,0.000987,0.000493,0.000345,0,0.000197,0.000395,0,0.000444,0.000839,0,0.010953,0.000641,0.001085,0.001579,0.000148,4.90E-05,0.000296,9.90E-05,0.000197,0.000247,0.000296,0.000247,4.90E-05,0.00148,0.000493,0.000888,0,0.000789,0.002714,0.000296,0.000148,0.000345,9.90E-05,0.000345,0.000296,0.001184,0.000247,0.002072,0,0,0,4.90E-05,0.000691,4.90E-05,0.000148,0.000543,0.000148,0.000148,0.000641,0,0.000395,0.000345,4.90E-05,4.90E-05,0.000888,0.000543,0,0.000345,unsucc
1.295208655,4.400309119,0.214837713,3.806800618,1.922720247,0.102009274,5.479134467,0.035548686,0.241112828,0.455950541,2.091190108,0.197836167,5.001545595,0.965996909,1981,3.061823802,0.084571,0.020016,0.034641,0.015732,0.015363,0.034715,0.013812,0.034715,0.009159,0.009528,0.012039,0.008863,0.00421,0.005392,0.004653,0.00842,0.003693,0.004949,0.004284,0.005244,0.003767,0.003324,0.003102,0.003176,0.004136,0.002364,0.012482,0.002216,0.016249,0.001625,0.002142,0.003176,0.001477,0.001699,0.001477,0.003102,0.000739,0.00325,0,0.002585,0.003398,0.000148,0.002142,0.000739,0.000812,0,0.001403,0.003176,0.001994,0.00096,0.001034,0.001847,0.003767,0.001551,0.000369,0.00096,0.001625,0.001034,0.001108,0.00096,0.002807,0.001034,0.004062,0.000591,0.001625,0.000369,0.000591,0,0,0.002585,0.001477,0.002511,0.000369,0.001108,0,0.001329,0.000591,0.001034,0.000591,0.001108,0.000369,0,0.000812,0.000886,0.001108,0.000739,0.002659,0,0.001108,0.001182,7.40E-05,0.001108,0.000886,0.001034,0.000517,7.40E-05,0.000222,0.001034,0.000517,0.000665,0.000886,0.000369,0.000369,0.001108,0.000222,0.000148,0,0.000369,0.000886,0.001403,0.001403,0.000443,0.000295,0.001108,0.000739,0.000369,0.000369,0.001034,0,0.000295,0.000591,0,0.000812,0.001403,0.000665,0.000443,0.001847,0.000517,7.40E-05,0,0.000369,0,0.000739,0.001034,0,7.40E-05,0.001182,0.001625,7.40E-05,0.001182,0.000369,0.000148,0.000739,0.000295,0.000295,0.000148,0.000665,0.000812,0,0.000148,0.000369,0,0.001403,0.000443,0.000148,0.001551,0.000148,0.000222,0.000222,7.40E-05,0.000295,0.000591,0.000148,7.40E-05,0.000886,0.000886,0,0.000222,0,0.001625,0.000443,0.000443,7.40E-05,0.000222,0.000886,0.000222,0.000148,7.40E-05,0.000369,0.003176,0,0,0.000148,7.40E-05,0.000443,0.000443,0.000148,0.000369,0.000369,0.000148,0.000222,0.000148,0.005835,0.000148,0.000517,7.40E-05,0.002216,0.000591,0,0.000148,succ
1.376749193,4.447793326,0.231431647,4.278794403,2.346609257,0.092572659,3.594187298,0.010764263,0.459634015,0.709364909,2.444564047,0.184068891,2.834230355,1.020452099,2186,2.353067815,0.061784,0.030391,0.044689,0.029336,0.014615,0.009972,0.014984,0.009655,0.018467,0.003641,0.007387,0.004221,0.007387,0.000264,0.010078,0.004432,0.011555,0.00707,0.010447,0.004063,0.006068,0.004274,0.005698,0.003746,0.004538,0.005751,0.003535,0.003693,0,0.003166,0.003377,0.002533,0.004538,0.002796,0.002902,0.00153,0.002427,0.001899,0.000158,0.000264,0.002796,5.30E-05,0.00343,0.001108,0.000211,0,0.001161,0.001002,0.000475,0.001214,0.001055,0.002005,0.001214,0.002005,0.000422,0.002163,0.001688,0.001266,0.001372,0.001741,0.006068,0.000422,0.006912,0.001952,0.001319,0.000791,0.001636,0,0,0.001002,0.00248,0.000317,0.000158,0.005962,0.000633,0.000633,0.001688,0.001688,0.000158,0.004063,0.000633,0,0.000264,0.002638,0.000844,0.000264,0.001266,0.000106,0.000739,0.001108,0,0.001161,0.001214,0.001794,0.000844,0.000106,0,0.000528,0.000844,0.000844,0.001002,0.000791,0.000633,0.003166,0.001002,0.000422,0,0.00095,5.30E-05,0.002322,0.000475,0.001952,0.000528,0.001794,0.001002,0.001477,0.00058,0.001688,0,0.000264,0.001425,0,0.001161,0.001583,0.000475,0.00058,0.001899,0.002849,0.00095,0.001899,0.000633,0,0.00095,0.000791,0,0.000106,0.000528,0.001108,0.001477,0.001055,0.00058,0.000211,0.000317,0.001108,0.000633,0.000475,0.000211,0.000264,0,0.000211,0.000633,0,0,0.000475,0.000211,0.000739,0.000317,0.000106,0.000422,0.000633,0.000475,0.003166,5.30E-05,0.000264,0.000158,0.000791,0,0.000897,0,0.000475,0.000264,0.000422,0.000422,0.001002,0.000897,0.000106,0.000528,0.00211,0.000106,5.30E-05,0,0,5.30E-05,0.000369,0.001794,5.30E-05,0.000317,0.000528,0.000264,0.000211,0.000528,0,0,0.000158,0.000317,0.000264,0.000264,0.000844,0,0.000211,succ
1.173564753,4.574098798,0.381842457,4.507343124,3.077436582,0.109479306,4.144192256,0.02670227,0.380507343,0.794392523,2.222963952,0.265687583,3.538050734,1.048064085,2236,2.985313752,0.088077,0.039907,0.039723,0.041315,0.015608,0.006121,0.01573,0.005937,0.021422,0.002265,0.008997,0.001653,0.00557,0.000734,0.01065,0.004713,0.003611,0.008875,0.005631,0.004162,0.005692,0.001775,0.00508,0.007467,0.005692,0.004958,0.001041,0.004162,0,0.002877,0.002999,0.00153,0.003122,0.003183,0.001775,0.001408,0.00306,0.001897,0,0.001591,0.002693,0.001347,0.001163,0.006427,6.10E-05,0,0.000551,0.000306,0.000857,0.002265,0.000367,0.002081,0.000551,0.000918,0.000796,0.001591,0.002938,0.001102,0.001285,0.000551,0.001102,0.001102,0.000673,0.001102,0.000796,0.000673,0.000857,0,0,0.000796,0.002142,0.000122,0.000367,0.002448,0.001041,0.001285,0.001285,0.001224,0.001591,0.001163,0.00049,0,0.000306,0.001469,0.001102,0.001347,0.001408,0.000306,0.000551,6.10E-05,0,0.001224,0.001836,0.000857,0.000367,0.000245,0,0.001102,0.000796,0.000796,0.002142,0.000612,0.000979,0.002387,0.001285,6.10E-05,0,0.000367,0.000857,0.001163,0.000306,0.000918,0.000551,0.001102,0.000734,0.00306,0.000367,0.000918,0,0.000245,0.000918,0,0.000367,0.000367,0.000918,0.000857,0.000918,0.001591,0,0.000796,0.001285,0,0.000673,0.001163,0,0.000245,0.001347,0.001163,0.000918,0.000367,0.000796,0.000367,0.000306,0.001714,0.000857,0.000184,0.000122,0.000306,0,0.000673,0.000673,0,0,0.000367,0.000122,0.000367,0.000122,0,0.001224,0.000612,0.000122,0.000184,0.000306,0.000122,6.10E-05,0.000184,0.000122,0.000857,0,0.000306,0.000306,0.000245,0.000184,0.000796,0.000245,0.000367,0.000306,0.000551,0.000367,0.00153,0,0,0,0.000245,0.000918,0.003122,0.000122,0.000734,6.10E-05,0.002938,0.000979,0,0.000245,0,6.10E-05,0.000122,0.000612,0.000428,0,0.000367,succ
1.458990536,3.90851735,1.052050473,4.746056782,1.943217666,0.164037855,4.313880126,0.028391167,0.364353312,0.586750789,1.791798107,0.127760252,3.720820189,0.730283912,3544,2.794952681,0.079864,0.030816,0.044288,0.016376,0.017344,0.019442,0.012827,0.019119,0.016054,0.009681,0.006857,0.00839,0.007502,0.003388,0.007018,0.003792,0.009519,0.003388,0.006938,0.003711,0.004195,0.003953,0.00484,0.005486,0.004921,0.00363,0.004598,0.003227,0.001291,0.002097,0.002985,0.002904,0.000887,0.000807,0.001452,0.001129,0.002017,0.002581,0,0.000242,0.001129,8.10E-05,0.002339,0.001049,0.000242,0,0.000807,0.002339,0.000242,0.001291,0.000403,0.00121,0.001129,0.00242,8.10E-05,0.002259,0.00121,0.000645,0.001533,0.000645,0.003308,0.001775,0.002339,0.002259,0.001129,0.000323,0.001613,0,0,0.000807,0.002097,0.002581,8.10E-05,0.003469,0.000645,0.000887,0.001371,0.000726,0.000403,0.000726,0.001129,0,0.000726,0.001775,0.001452,0,0.00363,0.000161,0.000403,0.000565,0.000161,0.001371,0.000807,0.000565,0.000887,8.10E-05,0,0.000807,0.001775,0.000887,0.000484,0.002339,0.000484,0.001049,0.001452,0.001049,0,0.000403,0.000242,0.001533,0.000968,0.001613,0.000645,0.001452,0.000645,0.00121,0.000887,0.000403,0,0.000807,0.000565,0,0.000323,0.001049,0.000242,0.001291,0.000807,0.000807,0,0,0.000484,0,0.000565,0.000645,0,8.10E-05,0.000161,0.000403,0.000242,0.000403,0.000887,0.000242,0.000242,0.001291,0.000807,0.000968,0.001371,0.000726,0,0.000403,0.000323,0,0.004598,0.000968,0.001049,0.00121,0.000161,0,0.000403,0.000242,0.000403,0.000403,0.000242,0.000323,8.10E-05,0.000161,8.10E-05,0.000726,8.10E-05,0.000161,0.001049,0.000323,0.000484,0.000807,0.00484,0.000484,0.000403,0.00121,0.000323,0.000323,0,0,0,0.000242,0.000323,8.10E-05,0.000161,0.000484,0.000323,0.000403,0.000242,0.000161,8.10E-05,0.000887,0.000403,0.000242,0.000645,0.000484,8.10E-05,0.000242,unsucc
1.537037037,5.981481481,0.407407407,6.643518519,3.111111111,0.166666667,5.12037037,0.006944444,0.553240741,1.291666667,2.796296296,0.226851852,4.321759259,1.296296296,1624,3.759259259,0.091454,0.034345,0.030272,0.02484,0.019329,0.007748,0.015016,0.007748,0.019089,0.005751,0.010783,0.007668,0.004712,0.001358,0.009425,0.003834,0.002396,0.004553,0.007109,0.004553,0.006709,0.003514,0.001438,0.003275,0.002796,0.003115,0.003435,0.002796,0.001757,0.001358,0.003754,0.001038,0.003115,0.002157,0.002716,0.002077,0.000639,0.003195,0,0.001438,0.002716,0.00016,0.002396,0.001038,0.001038,0,0.001118,0.002476,0.000719,0.00016,0.000639,0.001677,0.000399,0.001597,0.002396,0.002476,0.000719,0.001198,0.001518,0.000879,0.001438,0.000879,0.002077,0.000639,0.000879,0.000958,0.001118,0,0,0,0.001198,0.007668,0.000319,0.003674,0,0.000399,0.001757,0.001038,8.00E-05,0.001997,0.000958,0,0.000319,0.001038,0.001038,0.000879,0.001198,0.000399,0.000719,8.00E-05,0,0.000799,0.004233,0.001917,0.000719,0.00016,0,0.001198,0.001198,0.000719,0.000479,0.000559,0.000399,0.000958,0.00024,0.000559,0,0.000399,0.001438,0.000958,0.00016,0.000399,0.000879,0.000719,0.000799,0.000639,0.000319,0.00016,0,0.00016,0.001438,0,0.000958,0.000879,0.000479,0.001518,0.002077,0.002236,0.00016,0.00016,0.000399,0,0.00024,0.001597,0,0.00016,0,0.000639,0.000399,0.000639,0.001198,0.000319,0.00024,0.000958,0.001597,8.00E-05,0,0.000319,0,0.000319,0.000559,0,0,0,0.00024,0.000479,8.00E-05,0,0.000879,0.000479,0.000399,0.000958,8.00E-05,0.000319,8.00E-05,8.00E-05,0,0.000399,0,0.00024,0.000719,0.00016,0,0.001997,0.001438,0.00016,0,0.000399,8.00E-05,8.00E-05,0,0,0,8.00E-05,0.001677,0.001038,8.00E-05,0.000559,8.00E-05,0.00016,0.000319,0,8.00E-05,0.00016,0,0.00016,0.001917,0.000639,0,0,succ
1.922800718,6.18491921,0.92459605,6.136445242,3.36983842,0.192100539,4.982046679,0.023339318,0.468581688,0.962298025,2.965888689,0.208258528,4.141831239,1.287253142,3792,3.403949731,0.079922,0.032549,0.029963,0.025232,0.021447,0.012174,0.015581,0.011922,0.020564,0.004605,0.009147,0.004668,0.00839,0.001892,0.008263,0.003469,0.012994,0.004479,0.00738,0.004479,0.005488,0.005803,0.0041,0.003722,0.00574,0.004226,0.002271,0.003596,0,0.00328,0.00246,0.001829,0.001388,0.00164,0.00164,0.004605,0.000946,0.00328,0,0.002775,0.001451,6.30E-05,0.003217,0.004857,0.000378,0,0.001514,0.000757,0.001955,0.000694,0.001199,0.001955,0.002712,0.001892,0.000126,0.001388,0.001199,0.001262,0.002082,0.001892,0.000378,0.001577,0.003154,0.001135,0.002334,0.001577,0.001514,0,0,0.00246,0.001892,0.000442,0.000126,0.002082,0.000378,0.000883,0.001135,0.000946,6.30E-05,0.003091,0.001135,0,0.000442,0.001514,0.000442,0.000946,0.001262,0.000189,6.30E-05,0.000315,0,0.000946,0.000883,0.000946,0.000505,6.30E-05,0.001388,0.00082,0.000252,0.000694,0.00082,0.001135,0.000568,0.002082,0.001009,0.000568,0,0.000883,0.001262,0.001703,0.000946,0.000757,0.001262,0.001703,0.001009,0.000946,0.000189,0.000694,0,0.000126,0.000757,0,0.00082,0.000694,0.000694,0.000631,0.002397,0.001009,0.000378,0.000126,0.000568,0,0.000694,0.001009,0,6.30E-05,0.002334,0.000442,0.001072,0.001199,0.000315,0.000378,0.000631,0.001135,0.000631,0.000631,0.000189,0.000442,0,0.000757,0.000946,0,0.001388,0.000694,0.000189,0.001009,0.000252,6.30E-05,0.000378,6.30E-05,0.000378,0.000252,0.000315,0.000252,0.000189,0.00082,0,0.000189,6.30E-05,0.000694,0.000442,0.000568,0.000694,0.000568,0.000315,0.000568,0.000315,0.00082,0.000315,0.000315,0,0.000378,0.000126,6.30E-05,0.000631,0.000442,0.000252,0.00082,6.30E-05,0.000378,0.000315,0,0,0.000252,0.000252,0.000252,0.000442,0.000757,0,0.000505,unsucc
1.751152074,6.608294931,0.419354839,7.32718894,3.324884793,0.331797235,6.064516129,0.004608295,0.633640553,1.221198157,3.403225806,0.239631336,5.225806452,1.313364055,1891,4.357142857,0.10237,0.03105,0.023053,0.01837,0.022621,0.008573,0.012607,0.008285,0.017362,0.004178,0.006123,0.005835,0.008213,0.005043,0.007997,0.003458,0.011743,0.005331,0.007492,0.004034,0.004827,0.004971,0.003602,0.004322,0.004178,0.001585,0.002017,0.002882,0.001009,0.00281,0.004106,0.001369,0.000792,0.000937,0.001873,0.003314,0.001081,0.001873,0,0.000144,0.001945,7.20E-05,0.002377,0.002017,0.000504,0,0.001369,0.000576,0.001657,0.001585,0.000288,0.001081,0.000432,0.001081,0.000144,0.002089,0.001441,0.00317,0.002593,0.001297,0.003314,0.001009,0.001873,0.001873,0.001585,0.001009,0.00072,0,0,0.002521,0.001585,0.000432,0.000144,0.001585,0.000144,0.000576,0.001153,0.00072,7.20E-05,0.004034,0.000144,0,0.00036,0.001153,0.000648,0.000504,0.000792,0.00036,0.000864,0.000432,0,0.001297,0.001009,0.000937,0.000432,0.000216,0.00036,0.000576,0.000648,0.000792,0.000504,0.001009,0.001297,0.002089,0.000432,0.000864,0,0.00036,7.20E-05,0.000937,7.20E-05,0.000576,0.000864,0.00036,0.000648,0.001081,0.00036,0.000792,0,0.000648,0.000864,0,0.000792,0.001009,0.000144,0.000576,0.002089,0.001513,0,0,0.000576,0,0.00036,0.000792,0,0.000216,0.000937,0.000576,0.000792,0.000288,0.00072,0.000216,0.000216,0.000504,0.002089,0.00036,0.000216,0.00036,0,0.00072,0.000937,0,0.000288,0.000792,0.000288,0.001225,0.000144,0.000288,0.000576,0,0.000216,0.000432,0.000144,0.000144,0.001225,7.20E-05,7.20E-05,0.00072,0,7.20E-05,0.000288,0.00072,0.000937,0.001297,0.000288,0.000792,0,0.000792,7.20E-05,0.000216,0,0,0.000792,0.000144,0.00036,0.00036,0.000144,7.20E-05,0.00072,0.000432,0.000144,0.00036,7.20E-05,0.000216,0.000144,7.20E-05,0.000432,0.000288,0,0.000216,succ
2.715719064,9.906354515,0.809364548,10.11036789,3.705685619,0.277591973,6.939799331,0.023411371,1.160535117,1.739130435,4.531772575,0.240802676,5.408026756,1.62541806,1390,4.648829431,0.08194,0.026839,0.020401,0.025334,0.014298,0.008027,0.01112,0.007107,0.017809,0.004348,0.006605,0.002007,0.006438,0.00092,0.010201,0.002843,0.017475,0.004515,0.008946,0.002174,0.006438,0.006271,0.006438,0.003344,0.004264,0.001589,0.003177,0.003344,0.000334,0.002843,0.003428,0.00092,0.000836,0.000753,0.00209,0.003094,0.000836,0.001756,0,0,0.002341,8.40E-05,0.002425,0.000585,0.00092,0,0.001421,0.001338,0.000251,0.0051,0.000502,0.002007,0.001672,0.000753,0.000502,0.002341,0.000669,0.002676,0.001923,0.00092,0.00301,0.001839,0.001087,0.001003,0.001756,0.000585,0.00092,0,0,0,0.001672,0.000585,0.000251,0.005351,0.001087,0.001003,0.000418,0.001171,0.00209,0.003679,0.000167,0,0.001254,0.001923,0.000669,0.000251,0.002341,0.000251,8.40E-05,0.001839,0.000418,0.001505,0.000753,0.000167,0.001338,0,8.40E-05,0.000585,0.001003,0.001338,0.000502,0.001923,0.000836,0.002592,0.00092,0.000502,0,0.000585,0.000585,0.001839,0.002174,0.000669,0.00092,0.000418,0.001505,0.000836,0.000167,0.000334,0,0.000251,0.00092,0,0.00092,0.000585,0.000167,0.00092,0.001087,0.001171,8.40E-05,0,0.000251,0,0.00092,0.000585,0,0,0.000502,0.000669,0.000585,0.000502,0.000753,0.000251,0.000167,0.000334,0.000251,8.40E-05,0.00092,0.001421,0,0.000251,8.40E-05,0,0.000418,0.000251,0.000669,0.000836,0.000167,0.003344,0.001505,0.000585,0.000251,0.000418,8.40E-05,0.000251,0.000251,0,8.40E-05,0.000418,0,0.000167,0.000669,0.000167,0.001589,0.001589,0.000418,0.000334,8.40E-05,0.000418,8.40E-05,0.00092,0,0,0,0.000753,0.000502,0.000251,0.000167,0.000502,0.000418,0.000502,0.000418,0,0,0,0.000753,8.40E-05,0.000251,0.000418,0,0.000251,succ
2.628620102,5.689948893,0.30834753,4.594548552,3.306643952,0.228279387,5.028960818,0.030664395,0.468483816,0.693356048,2.415672913,0.156729131,4.146507666,1.241908007,3714,3.163543441,0.083384,0.036227,0.028874,0.029751,0.017945,0.013965,0.01383,0.013223,0.017473,0.038724,0.009107,0.007758,0.005262,0.004857,0.008163,0.005127,0.010996,0.003373,0.00985,0.004385,0.004115,0.003441,0.002766,0.006544,0.002294,0.003845,0.00027,0.002564,0.006476,0.002091,0.003778,0.002564,0.001754,0.001282,0.001619,0.001214,0.001147,0.002159,0.000405,0.001282,0.001687,6.70E-05,0.004183,0.008703,0.002564,0,0.001889,0.000944,0.00081,0.00054,0.000337,0.001687,0.00081,0.001552,6.70E-05,0.002226,0.002564,0.000675,0.001821,0.00081,0.000202,0.000337,0.003036,0.002901,0.002833,0.000472,0.001147,0,0.000135,0.00027,0.002294,0.00054,0.000202,0.001012,0.000675,0.000472,0.001349,0.001349,0.000607,0.001754,0.001754,0,0.000202,0.002091,0.000877,0.000202,0.000742,6.70E-05,0.001147,6.70E-05,0,0.001147,0.002226,0.000675,0.000472,0.000135,0,0.001619,0.00054,0.000472,0.00027,0.000472,0.000944,0.000877,0.001012,0.000742,0,0.00054,0.00054,0.001754,0.001282,0.001012,0.00081,0.001282,0.001147,0.000675,6.70E-05,0.000405,0,0.000472,0.000944,0,0.000742,0.001282,0.000877,0.000135,0.001282,0.001282,0.000337,0,0.000472,0.000877,0.001484,0.001484,0,0.000135,0.000742,0.000675,0.00081,0.000337,0.000742,0.000405,0.000607,0.001147,0.00081,6.70E-05,0.000202,0.000202,0,0.000607,0.000202,0,0.000877,0.000742,0.000405,0.000337,0.000944,0,0.000675,0.000337,0.000742,0.000337,0.000135,0.000472,0.00027,0.001012,0,0.001079,0,0.000675,0.00054,0.000202,0.000405,0.00027,0.000405,0.000337,0.001012,0.000337,0.00027,0.00027,0,0,0.002429,0.000202,0.000337,0.000607,0.000675,0.000405,6.70E-05,0.000607,0.000202,0,0,0.000135,0.000405,0.000337,0.001079,0.000607,0,0.000405,unsucc
