0.002336,0.000834,0.000667,0.001335,0.000522,0.000167,0.000783,0.000334,0.000501,0.000334,0.000501,0.000167,0.000167,0.000167,0.000334,0.000834,0,0,0,0.000667,0.000501,0.000334,0.001001,0.000501,0.001001,0.000334,0.000167,0.000167,0.000334,0.000334,0.000501,0.000501,0.000167,0.000334,0.001335,0.000334,0.000334,0.000834,0.000334,0.000261,0.000334,0,0.000501,0.000131,0,0.000501,0.000667,0.000667,0.000131,0.000167,0.000501,0,0.000334,0.000667,0.000334,0.000501,0.000667,0.001168,0.000131,0.000131,0.000167,0.000501,0.001001,0.000334,0.000667,0.000334,0.000167,0.000167,0.000501,0,0,0.000167,0,0,0,0.000501,0.000131,0,0.000334,0.000167,0.000131,0,0,0.000131,0.000261,0.000261,0.000167,0,0.000167,0.000131,0.000167,0.000167,0,0.000167,0.000334,0,0.000131,0.000131,0.000167,0.000167,succ
0.001958,0.001436,0.000653,0.000914,0.000522,0.000261,0.000783,0.001958,0.000653,0.000131,0.000653,0.001305,0.000392,0.000522,0.000653,0.000392,0,0,0,0.001044,0.000131,0.000653,0.000261,0.000131,0.000653,0.000392,0.000522,0.000131,0.000392,0.000131,0.000131,0.000261,0.000522,0.000392,0.000522,0,0.000131,0.000131,0.000131,0.000261,0.000131,0,0.000131,0.000131,0,0.000261,0.000131,0.000392,0.000131,0.000522,0.000261,0,0.001436,0.000392,0,0.000392,0.000783,0.000522,0.000131,0.000131,0.000522,0,0.000131,0.000392,0.000914,0.000261,0.000131,0.000392,0.000522,0,0,0.000131,0,0,0,0.000522,0.000131,0,0.000392,0,0.000131,0,0,0.000131,0.000261,0.000261,0.000131,0,0.000783,0.000131,0.000392,0,0,0,0,0,0.000131,0.000131,0.000522,0.000261,succ
0.002818,0.001492,0.001326,0.000497,0.000995,0.000829,0.000829,0.001989,0.00116,0.000332,0.001492,0.002155,0.000332,0,0.000497,0.000166,0,0,0,0.00116,0.000663,0.000829,0,0.000663,0,0.001326,0.000663,0.000332,0,0.000663,0.000663,0,0.000332,0,0.000166,0.000166,0.001326,0.000332,0.000166,0.000166,0.000497,0,0.000166,0.000497,0.000497,0.000829,0,0.001326,0,0.000332,0.000663,0,0.001492,0.000497,0.000663,0.000166,0.000166,0.000166,0.000332,0.000332,0.000166,0.000166,0.000332,0.000166,0,0.000829,0.000497,0.000829,0.000166,0,0,0,0,0,0,0.000497,0.000332,0,0.000332,0.000332,0.000332,0,0,0,0.000332,0.000497,0.000497,0,0.000663,0,0.000663,0,0,0,0,0,0,0,0.000663,0.000497,unsucc
0.001798,0.001876,0.001329,0.00086,0.001719,0.001563,0.000391,0.00125,0.00086,7.80E-05,0.000782,0.001172,0.000625,0.000703,0.000938,0.001094,0,0,0,0.00125,0.000391,0.000782,0.000547,0.000547,0.000313,0.00086,0.000391,0.000313,0.000547,0.000782,0.000625,0.001329,0.000547,0.000547,0.000313,0.001329,0.000156,0.001016,0.000469,0.000156,0.000782,0,0.000703,7.80E-05,0.000391,0.000625,0.000469,0.000234,0.000391,0.000625,0.001172,0.000156,0.000469,0.000156,0.000313,0.000391,0.000313,0.000313,0.000391,0.001094,0.000469,0.000703,0.000391,0.000156,0,0.000469,0.000156,0.000234,0.000234,0,0,0.000625,0,0,0,0.000703,7.80E-05,0,7.80E-05,0.000234,0.000332,0,0,0.000313,0.000332,0.000234,0.000703,0,0.000234,0.000469,0.000156,0.000156,0,0,0.000234,0,7.80E-05,0,0.000234,0.000625,unsucc
0.002542,0.003051,0.002615,0.00138,0.000726,0.001453,0.000581,0.000654,0.001162,0.000436,0.000363,0.000363,0.000436,0.001017,0.00109,0.000581,0.161752,0.161647,0.161647,0.000363,0.000726,0.000363,0.000436,0.000581,0.000291,0.000726,0.000799,7.30E-05,0.000145,0.001235,0.000218,0.000353,0.000944,7.30E-05,0.000436,0.001237,0.000707,0.000291,0.000291,0.000436,0.000726,0.000124,0.000145,0.000218,0.000218,0.00109,0.000436,0.000436,0.000145,0.000436,0.000218,0.000291,0.000291,0.000218,0.000363,0.000872,7.30E-05,0.000291,7.30E-05,0.000291,0.000218,0.000363,0.000291,0.000581,7.30E-05,0.000654,0.000145,0.000508,7.30E-05,0.000965,7.90E-05,0.000508,0,0.00873,0,0.000218,0.000291,0,0.000145,0.000363,7.20E-05,0.002255,0.008926,0.000218,0.000218,0.000177,0.000218,0.000132,0.000218,0.000508,0.000145,7.30E-05,0,7.30E-05,0.000508,0,0.000353,7.30E-05,0.000363,0.000363,unsucc
0.00207,0.002345,0.001104,0.001242,0.002345,0.001932,0.000414,0.000828,0.001932,0.000138,0.000552,0.000966,0.000276,0.000276,0.00138,0.000828,0.161752,0.161647,0.161647,0.000552,0.000276,0.000276,0.000414,0.000966,0.000138,0.000276,0.000276,0.000828,0.000276,0.000138,0.000861,0.001242,0.000621,0.000138,0.000414,0.001656,0.000414,0.000574,0.000552,0.000552,0.000552,0.000124,0.000138,0.000552,0.000138,0.000276,0.000414,0.000138,0.000138,0.000276,0.000276,0.000215,0.000276,0.000138,0.00069,0.000276,0.000552,0.000414,0.000138,0.000138,0.000138,0.000552,0.000138,0.000138,0.001242,0.000414,0.000552,0.000138,0.000276,0.000965,7.90E-05,0.000138,0,0.00873,0,0.000276,0.000789,0,0.000414,0.000966,7.20E-05,0.002255,0.008926,0.000138,0.000215,0.000138,0.000552,0.000132,0.000138,0.000276,0.000552,0.000215,0,0.000552,0.000138,0,0.000143,0.000276,0.000276,0.000828,unsucc
0.002121,0.001414,0.00106,0.002121,0.001944,0.000707,0.00106,0.001414,0.00106,0.000177,0.000353,0.000884,0.000353,0.00053,0.00053,0.002121,0.161752,0.161647,0.161647,0.000353,0.000707,0.001237,0.000707,0.000707,0.001237,0.00053,0.000707,0.000177,0.000707,0.000707,0.00053,0.000353,0.000707,0.000884,0.001237,0.001237,0.000707,0.000177,0.000353,0.000884,0.000353,0.000124,0.000177,0.00053,0.00106,0.00106,0.000353,0.000138,0.000353,0.000707,0.000884,0.000215,0.001591,0.000177,0.000353,0.000707,0.000177,0.00053,0.000177,0.00053,0.000353,0.000177,0.000138,0.000353,0.001237,0.001237,0.000177,0.00053,0.000707,0.000965,7.90E-05,0.00053,0,0.00873,0,0.000353,0.00053,0,0.00053,0.000177,7.20E-05,0.002255,0.008926,0.000138,0.000215,0.000177,0.000353,0.000132,0.000353,0.000353,0.000353,0.000177,0,0.000552,0.00106,0,0.000353,0.000177,0.00053,0.000828,unsucc
0.002788,0.001593,0.001726,0.000531,0.001327,0.000664,0.000796,0.001062,0.001195,0.000133,0.000398,0.00146,0.000265,0.000531,0.000929,0.000531,0,0,0.000151,0.000531,0.000734,0.000929,0.000664,0.000664,0.000531,0.001327,0.000664,0.000133,0.000147,0.000664,0.000796,0.000265,0.000398,0.000664,0.000531,0.000133,0.001062,0.000531,0.000531,0.000664,0.000398,0.000115,0.000294,0.000398,0.000929,0.000531,0.000133,0.000398,0.000441,0.000265,0.000796,0.000265,0.000333,0.000133,0.000265,0.000133,0.000398,0.000796,0.000166,0.000531,0.000265,0.000398,0.000398,0.000133,0.000147,0.000398,0.000166,0.000265,0.000796,0.000513,0.000119,0.000531,0,0,0.000138,0.000531,0.000133,0,0.000133,0.000265,0.00035,0.00296,0.000178,0.000166,0.000265,0.000265,0.000133,0.000129,0.000531,0.000265,0.000166,0.000133,0,0.000133,0.000531,0,0.000333,0.000147,0.000133,0.000265,succ
0.001004,0.001506,0.002636,0.000753,0.001255,0.001255,0.001255,0.000753,0.001255,0.002259,0.000502,0.001004,0.000251,0.000377,0.000753,0.000753,0,0,0,0.000753,0.000126,0.001004,0.000126,0.001004,0.000126,0.000251,0.00035,0.000126,0.000502,0.001004,0.000753,0.00014,0.00113,0.000251,0.00028,0.00042,0.001004,0.000502,0.000377,0.00021,0.000126,7.50E-05,0.000126,0.000126,0.000251,0.00056,0.000377,0.000126,0.000251,0.000251,0.000753,0.000502,0.000377,0.000251,0.000126,0.000126,0.000126,0.000377,0.000126,0.000126,0.000251,0.000377,0.00014,0.000251,0.000502,0.000502,0.000251,0.000251,0.000377,0.000977,3.50E-05,0.001381,0,0,0,0.000251,0.000126,0,0.000126,0.000126,9.10E-05,0.000171,0,0.000126,0.00021,0.00014,0.000251,0.000433,0.000628,0.000126,0.000126,0.000251,0,0.000377,0.001004,0,0.000126,0.000126,0.000126,0.000126,unsucc
0.00116,0.002191,0.001031,0.000387,0.000902,0.000258,0.000387,0.000902,0.001933,0.000516,0.000391,0.000644,0.000258,0.000516,0.000258,0.00116,0,0,0,0.000773,0.000652,0.000387,0.000773,0.000387,0.000902,0.000387,0.000902,0.000258,0.000258,0.000129,0.000516,0.000516,0.001547,0.000258,0.000258,0.000258,0.000652,0.000258,0.000387,0.000516,0.000129,0.000119,0.00013,0.000261,0.000391,0.000387,0.000258,0.000902,0.000258,0.000258,0.000387,0.000129,0.000516,0.000129,0.000129,0.000261,0.000387,0.000773,0.000521,0.001564,0.000258,0.000773,0.000129,0.000521,0.000516,0.000516,0.000516,0.000258,0.000258,0,0.000138,0.000773,0,0,0,0.000258,0.000516,0,0.000387,0.000521,0.000178,0.00296,0.000178,0.00013,0.000129,0.000258,0.000129,0.000464,0.000521,0.000644,0.000261,0.000129,0,0.00031,0.000129,0,0.000261,0.000391,0.000644,0.000387,succ
