0.263325,succ
0.211485,succ
0.102288,unsucc
0.11102,unsucc
0.118799,unsucc
0.10258,unsucc
0.115544,unsucc
0.22984,succ
0.117376,unsucc
0.227141,succ
0.107915,unsucc
0.110886,unsucc
0.192447,succ
0.201238,succ
0.254267,succ
0.119518,unsucc
0.112808,unsucc
0.215131,succ
0.196617,succ
0.247566,succ
0.251326,succ
0.225435,succ
0.216031,succ
0.116684,unsucc
0.111545,unsucc
0.113534,unsucc
0.119644,unsucc
0.249802,succ
0.236328,succ
0.241627,succ
0.113462,unsucc
0.126719,succ
0.101014,unsucc
0.195186,succ
0.209034,succ
0.249558,succ
0.220491,succ
0.229424,succ
0.18385,succ
0.066399,unsucc
0.146943,unsucc
0.126891,unsucc
0.255638,succ
0.218307,succ
0.079442,unsucc
0.233009,succ
0.17478,succ
0.249113,succ
0.114416,unsucc
0.213837,succ
0.248499,succ
0.282554,succ
0.180914,succ
0.112332,unsucc
0.118258,unsucc
0.127594,unsucc
0.232461,succ
0.205104,succ
0.106927,unsucc
0.105473,unsucc
0.183925,succ
0.284284,succ
0.115975,unsucc
0.266631,succ
0.191657,succ
0.220303,succ
0.186387,succ
0.255849,succ
0.107682,unsucc
0.230835,succ
0.206487,succ
0.178327,succ
0.25519,succ
0.233093,succ
0.216182,succ
0.130777,unsucc
0.211636,succ
0.199762,succ
0.083028,unsucc
0.173098,succ
0.278297,succ
0.222887,succ
0.106998,unsucc
0.253621,succ
0.195956,succ
0.122044,unsucc
0.117389,unsucc
0.14595,unsucc
0.12484,unsucc
0.279225,succ
0.293073,succ
0.21012,succ
0.26668,succ
0.233326,succ
0.089133,unsucc
0.2384,succ
0.23107,succ
0.253775,succ
0.197342,succ
0.176269,unsucc
0.23212,succ
0.200795,succ
0.238937,succ
0.247717,succ
0.198623,succ
0.105652,unsucc
0.216333,succ
0.201615,succ
0.209276,succ
0.154568,unsucc
0.220995,succ
0.117535,unsucc
0.116068,unsucc
0.109551,unsucc
0.230738,succ
0.107964,succ
0.098454,unsucc
0.117753,unsucc
0.266795,succ
0.227452,succ
0.24512,succ
0.207515,succ
0.261427,succ
0.065323,unsucc
0.234317,succ
0.092212,unsucc
0.23918,succ
0.232276,succ
0.090732,unsucc
0.248092,succ
0.177518,succ
0.219262,succ
0.138475,unsucc
0.234083,succ
0.119695,unsucc
0.254423,succ
0.245298,succ
0.113553,unsucc
0.281085,succ
0.109589,unsucc
0.106128,unsucc
0.097133,unsucc
0.118373,unsucc
0.123876,unsucc
0.235856,succ
0.246293,succ
0.193286,succ
0.252826,succ
0.261694,succ
0.201645,succ
0.165782,unsucc
0.231279,succ
0.104466,unsucc
0.113578,unsucc
0.221235,succ
0.111153,unsucc
0.219242,succ
0.291762,succ
0.145959,unsucc
0.130261,unsucc
0.108,unsucc
0.090338,unsucc
0.233166,succ
0.108198,unsucc
0.122823,unsucc
0.091899,unsucc
0.103689,unsucc
0.214511,succ
0.260428,succ
0.145323,unsucc
0.237134,succ
0.10296,unsucc
0.210318,succ
0.217862,succ
0.175402,succ
0.132876,unsucc
0.185521,succ
0.203615,succ
0.198766,succ
0.198835,succ
0.228024,succ
0.214698,succ
0.286024,succ
0.167997,succ
0.24382,succ
0.188882,succ
0.220252,succ
0.130891,unsucc
0.243985,succ
0.253861,succ
0.126115,unsucc
0.125867,unsucc
0.243037,succ
0.195698,succ
0.11629,unsucc
0.22454,succ
0.221987,succ
0.22957,succ
0.267007,succ
0.108883,unsucc
0.102991,unsucc
0.10742,unsucc
0.238299,succ
0.087348,unsucc
0.2763,succ
0.193918,succ
0.216608,succ
0.214436,succ
0.187327,succ
0.229424,succ
0.238806,succ
0.096354,unsucc
0.211551,succ
0.114479,unsucc
0.135889,unsucc
0.211494,succ
0.211688,succ
0.296839,succ
0.104974,unsucc
0.215252,succ
0.131279,unsucc
0.123496,unsucc
0.248652,succ
0.173967,succ
0.109218,unsucc
0.116439,unsucc
0.233004,succ
0.194944,succ
0.18155,succ
0.272536,succ
0.199756,succ
0.080381,unsucc
0.136261,unsucc
0.185368,succ
0.235704,succ
0.110085,unsucc
0.136497,unsucc
0.246623,succ
0.233128,succ
0.233784,succ
0.103429,unsucc
0.214355,succ
0.177774,succ
0.200159,succ
0.132007,unsucc
0.222265,succ
0.122227,unsucc
0.143344,succ
0.132592,unsucc
0.131428,unsucc
0.097189,unsucc
0.212477,succ
0.1519,unsucc
0.097778,unsucc
0.244862,succ
0.232919,succ
0.218416,succ
0.131359,unsucc
0.2659,succ
0.213001,succ
0.091531,unsucc
0.245157,succ
0.232913,succ
0.117131,unsucc
0.087864,unsucc
0.098789,unsucc
0.306522,succ
0.266405,succ
0.226472,succ
0.208096,succ
0.253225,succ
0.1019,unsucc
0.235452,succ
0.255241,succ
0.196187,succ
0.236492,succ
0.183574,succ
0.183439,succ
0.133851,unsucc
0.119249,unsucc
0.22551,succ
0.167289,unsucc
0.204449,succ
0.235987,succ
0.216477,succ
0.251301,succ
0.212297,succ
0.253308,succ
0.276131,succ
0.20379,succ
0.213836,succ
0.230108,succ
0.092006,unsucc
0.130063,unsucc
0.232773,succ
0.224056,succ
0.190743,succ
0.181603,succ
0.170474,succ
0.233433,succ
0.241136,succ
0.20617,succ
0.138131,unsucc
0.208135,succ
0.231352,succ
0.103023,unsucc
0.122532,unsucc
0.117549,unsucc
0.251883,succ
0.226763,succ
0.126029,unsucc
0.208724,succ
0.20168,succ
0.059933,unsucc
0.117981,unsucc
0.116116,unsucc
0.110637,unsucc
0.100686,unsucc
0.192217,succ
0.208786,succ
0.25085,succ
0.113677,unsucc
0.071749,unsucc
0.255768,succ
0.195329,succ
0.206563,succ
0.260308,succ
0.211933,succ
0.219616,succ
0.230348,succ
0.120529,unsucc
0.111555,unsucc
0.220725,succ
0.205656,succ
0.208786,succ
0.216133,succ
0.23147,succ
0.21352,succ
0.23297,succ
0.104782,unsucc
0.141356,unsucc
0.150428,succ
0.142296,unsucc
0.20015,succ
0.199,succ
0.242988,succ
0.250929,succ
0.231094,succ
0.25398,succ
0.108334,unsucc
0.229128,succ
0.211773,succ
0.150885,unsucc
0.216308,succ
0.191368,succ
0.093009,unsucc
0.289132,succ
0.109603,unsucc
0.231512,succ
0.177928,succ
0.21114,succ
0.363716,succ
0.10859,unsucc
0.106311,unsucc
0.220328,succ
0.171026,succ
