@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
1.792332268,5.217252396,0.931309904,4.314696486,2.808306709,0.138977636,5.369009585,0.046325879,0.295527157,0.691693291,2.186900958,0.154952077,4.873801917,0.75399361,1252,3.426517572,unsucc
1.801282051,4.610576923,0.309294872,3.801282051,2.969551282,0.229166667,4.318910256,0.043269231,0.421474359,0.782051282,2.336538462,0.116987179,3.711538462,0.822115385,1248,2.958333333,unsucc
2.385232745,6.109149278,0.733547352,4.898876404,2.715890851,0.231139647,5.032102729,0.011235955,0.48635634,0.898876404,2.887640449,0.205457464,4.218298555,0.975922953,1246,3.35152488,unsucc
1.316720257,4.316720257,0.479099678,3.615755627,2.041800643,0.138263666,4.186495177,0.022508039,0.292604502,0.762057878,1.948553055,0.128617363,3.741157556,0.781350482,1244,2.498392283,unsucc
1.127214171,5.433172303,0.275362319,5.466988728,2.090177134,0.198067633,4.415458937,0.009661836,0.46215781,1.07568438,2.141706924,0.188405797,3.665056361,0.676328502,1242,2.943639291,unsucc
1.262135922,4.844660194,0.608414239,4.63592233,2.838187702,0.137540453,4.103559871,0.008090615,0.351132686,0.773462783,2.302588997,0.153721683,3.464401294,1.140776699,1236,3.093851133,unsucc
2.004942339,5.682042834,0.952224053,5.593080725,2.708401977,0.205930807,4.89291598,0.006589786,0.408566722,1.2092257,3.207578254,0.357495881,4.052718287,1.15815486,1214,3.44645799,unsucc
1.709570957,4.975247525,0.589108911,5.115511551,2.521452145,0.237623762,5.531353135,0.03960396,0.48679868,0.904290429,2.800330033,0.217821782,4.889438944,1.034653465,1212,3.98679868,unsucc
1.570247934,4.685950413,0.12231405,4.138842975,2.094214876,0.216528926,4.439669421,0.029752066,0.378512397,0.59338843,2.654545455,0.140495868,3.790082645,0.854545455,1210,2.866115702,unsucc
1.053067993,5.126036484,0.615257048,4.572139303,2.527363184,0.140961857,4.127694859,0.021558872,0.43946932,0.930348259,2.739635158,0.185737977,3.575456053,1.066334992,1206,2.913764511,unsucc
1.371475954,4.933665008,0.729684909,5.006633499,1.971807629,0.144278607,4.698175788,0.014925373,0.376451078,0.859038143,2.195688226,0.187396352,4.129353234,0.973466003,1206,3.399668325,unsucc
1.857142857,6.857142857,0.628571429,5.966386555,3.541176471,0.220168067,5.263865546,0.026890756,0.534453782,0.939495798,3.769747899,0.201680672,4.319327731,1.27394958,1190,3.94789916,unsucc
1.713804714,5.702020202,0.311447811,5.740740741,2.240740741,0.175084175,5.361952862,0.048821549,0.368686869,1.109427609,2.688552189,0.240740741,4.759259259,1.323232323,1188,3.567340067,unsucc
1.89544688,5.018549747,0.328836425,4.647554806,2.296795953,0.232715008,5.035413153,0.015177066,0.470489039,0.753794266,2.585160202,0.200674536,4.443507589,0.907251265,1186,3.435075885,unsucc
1.655877342,4.747870528,0.327086882,3.770017036,2.107325383,0.153321976,4.519591141,0.052810903,0.337308348,0.586030664,2.161839864,0.134582624,3.97955707,0.722316865,1174,2.817717206,unsucc
1.4767642,6.065404475,0.729776248,5.366609294,2.113597246,0.194492255,5.376936317,0.018932874,0.39242685,1.027538726,2.669535284,0.323580034,4.721170396,1,1162,3.729776248,unsucc
1.617900172,5.096385542,0.344234079,4.34939759,2.407917384,0.144578313,4.755593804,0.024096386,0.438898451,0.726333907,2.731497418,0.258175559,4.103270224,1.070567986,1162,3.254733219,unsucc
1.953125,6.100694444,0.861111111,5.776041667,2.720486111,0.215277778,5.755208333,0.034722222,0.470486111,1.097222222,2.890625,0.288194444,4.901041667,1.050347222,1152,3.5,unsucc
1.513043478,4.429565217,0.791304348,4.947826087,1.857391304,0.245217391,4.24,0.003478261,0.377391304,0.862608696,2.40173913,0.170434783,3.596521739,0.796521739,1150,2.972173913,unsucc
2.638743455,6.040139616,0.39965096,4.991273997,3.054101222,0.284467714,5.265270506,0.029668412,0.616055846,0.835951134,3.008726003,0.214659686,4.387434555,1.12565445,1146,3.429319372,unsucc
1.851398601,5.968531469,0.244755245,5.912587413,2.905594406,0.246503497,4.839160839,0.019230769,0.573426573,0.84965035,2.692307692,0.267482517,4.050699301,1.097902098,1144,3.288461538,unsucc
1.325704225,4.102112676,0.396126761,3.866197183,1.735915493,0.095070423,3.757042254,0.021126761,0.241197183,0.625,1.621478873,0.125,3.318661972,0.677816901,1136,2.646126761,unsucc
1.577738516,5.385159011,0.310954064,4.938162544,2.309187279,0.155477032,4.74204947,0.005300353,0.494699647,0.793286219,2.64664311,0.169611307,3.962897527,1.084805654,1132,3.272084806,unsucc
1.541740675,4.69982238,0.3339254,5.120781528,2.571936057,0.122557726,4.541740675,0.017761989,0.401420959,0.912966252,2.213143872,0.214920071,3.786856128,0.74955595,1126,3.282415631,unsucc
1.721925134,5.07486631,0.570409982,4.918003565,2.392156863,0.131907308,5.181818182,0.035650624,0.345811052,0.778966132,2.368983957,0.335115865,4.561497326,1.117647059,1122,3.408199643,unsucc
2.021466905,6.769230769,0.719141324,6.597495528,3.096601073,0.334525939,6.264758497,0.023255814,0.618962433,1.075134168,3.114490161,0.193202147,5.280858676,1.194991055,1118,4.13059034,unsucc
1.826164875,4.611111111,0.396057348,4.362007168,2.329749104,0.166666667,5.924731183,0.034050179,0.379928315,0.801075269,2.116487455,0.207885305,5.313620072,0.779569892,1116,3.802867384,unsucc
2.571942446,6.068345324,0.816546763,5.152877698,2.717625899,0.235611511,5.793165468,0.059352518,0.379496403,0.834532374,3.170863309,0.329136691,5.167266187,1.163669065,1112,4.116906475,unsucc
2.57400722,8.725631769,0.599277978,7.487364621,4.541516245,0.532490975,6.216606498,0.055956679,0.873646209,1.041516245,4.572202166,0.306859206,5.227436823,1.745487365,1108,4.395306859,unsucc
2.388788427,4.849909584,0.7920434,4.231464738,1.976491863,0.179023508,4.589511754,0.019891501,0.327305606,0.784810127,1.869801085,0.164556962,3.73960217,0.708860759,1106,3.088607595,unsucc
1.397459165,3.825771325,0.488203267,3.540834846,1.974591652,0.08892922,3.896551724,0.02722323,0.217785844,0.569872958,1.666061706,0.13430127,3.479128857,0.649727768,1102,2.738656987,unsucc
1.494545455,5.363636364,0.421818182,6.130909091,2.769090909,0.234545455,5.872727273,0.041818182,0.525454545,0.985454545,2.852727273,0.229090909,5.110909091,1.225454545,1100,3.641818182,unsucc
1.276363636,6.123636364,0.807272727,6.349090909,3.696363636,0.12,5.405454545,0.016363636,0.636363636,1.014545455,3.141818182,0.176363636,4.452727273,1.101818182,1100,3.663636364,unsucc
2.459854015,5.96350365,0.813868613,6.952554745,2.532846715,0.569343066,6.175182482,0.02919708,0.425182482,0.937956204,2.830291971,0.21350365,5.149635036,1.25,1096,4.198905109,unsucc
2.091743119,6.557798165,1.106422018,6.183486239,3.96146789,0.253211009,4.994495413,0.033027523,0.605504587,0.735779817,3.688073394,0.163302752,3.981651376,1.297247706,1090,3.601834862,unsucc
1.930275229,5.174311927,0.587155963,4.585321101,2.574311927,0.132110092,4.52293578,0.053211009,0.504587156,0.669724771,2.741284404,0.130275229,3.888073394,0.858715596,1090,3.020183486,unsucc
1.93866171,6.988847584,0.42936803,5.096654275,3.189591078,0.349442379,5.641263941,0.016728625,0.581784387,1.19330855,3.462825279,0.239776952,4.810408922,1.026022305,1076,4.031598513,unsucc
1.574906367,4.93258427,0.537453184,3.964419476,2.056179775,0.232209738,4.423220974,0.024344569,0.310861423,0.713483146,2.677902622,0.129213483,3.882022472,0.779026217,1068,2.850187266,unsucc
1.097744361,3.073308271,0.62593985,3.178571429,1.362781955,0.093984962,4.678571429,0.05075188,0.257518797,0.42481203,1.227443609,0.148496241,4.308270677,0.421052632,1064,2.37406015,unsucc
1.403041825,5.619771863,0.912547529,5.97148289,2.545627376,0.228136882,4.239543726,0.019011407,0.441064639,0.737642586,2.233840304,0.153992395,3.619771863,0.857414449,1052,3.30608365,unsucc
2.096525097,6.129343629,0.142857143,4.918918919,3.364864865,0.262548263,4.945945946,0.05019305,0.5,1.003861004,3.133204633,0.21042471,4.164092664,1.376447876,1036,3.482625483,unsucc
1.508737864,4.763106796,0.297087379,4.646601942,2.790291262,0.176699029,4.611650485,0.011650485,0.46407767,0.842718447,2.361165049,0.186407767,3.883495146,0.926213592,1030,2.949514563,unsucc
1.768932039,5.582524272,0.658252427,5.378640777,2.667961165,0.262135922,5.190291262,0.034951456,0.423300971,1.040776699,2.92038835,0.225242718,4.642718447,1.112621359,1030,3.854368932,unsucc
1.786407767,5.462135922,0.79223301,5.384466019,2.304854369,0.47961165,5.033009709,0.027184466,0.357281553,0.693203883,2.772815534,0.180582524,4.351456311,0.908737864,1030,3.586407767,unsucc
1.299610895,4.564202335,0.673151751,4.3307393,1.63229572,0.124513619,4.482490272,0.029182879,0.3307393,0.70233463,2.214007782,0.214007782,3.826848249,0.964980545,1028,3.134241245,unsucc
1.183235867,4.602339181,0.789473684,4.647173489,2.7582846,0.239766082,4.331384016,0.019493177,0.463937622,0.686159844,2.50877193,0.159844055,3.693957115,0.914230019,1026,2.805068226,unsucc
2.550980392,6.290196078,0.766666667,5.776470588,3.194117647,0.188235294,5.966666667,0.070588235,0.549019608,1.229411765,2.990196078,0.378431373,4.919607843,0.939215686,1020,3.7,unsucc
2.523622047,6.460629921,0.521653543,5.316929134,2.588582677,0.271653543,5.273622047,0.015748031,0.592519685,0.761811024,3.442913386,0.206692913,4.423228346,0.988188976,1016,3.568897638,unsucc
1.903543307,5.415354331,0.437007874,5.00984252,2.783464567,0.200787402,3.866141732,0.033464567,0.448818898,0.779527559,3.072834646,0.196850394,3.102362205,1.104330709,1016,2.74015748,unsucc
1.270216963,4.481262327,0.420118343,3.859960552,2.220907298,0.163708087,4.035502959,0.027613412,0.357001972,0.617357002,1.952662722,0.145956607,3.449704142,0.631163708,1014,2.704142012,unsucc
2.02970297,5.435643564,0.384158416,5.453465347,2.445544554,0.235643564,4.55049505,0.017821782,0.56039604,0.873267327,2.946534653,0.297029703,3.774257426,1.241584158,1010,3.089108911,unsucc
1.934653465,5.700990099,0.338613861,4.44950495,2.312871287,0.223762376,4.841584158,0.017821782,0.532673267,0.885148515,3.174257426,0.116831683,4.00990099,1.116831683,1010,3.306930693,unsucc
1.597222222,6.003968254,0.035714286,5.001984127,2.783730159,0.261904762,4.593253968,0.037698413,0.376984127,0.83531746,3.351190476,0.224206349,3.878968254,1.291666667,1008,3.398809524,unsucc
1.520958084,4.714570858,0.550898204,3.94011976,2.183632735,0.157684631,4.500998004,0.017964072,0.355289421,0.666666667,2.20758483,0.175648703,4.011976048,0.728542914,1002,2.844311377,unsucc
2.274549098,6.657314629,1.042084168,6.74749499,3.314629259,0.24248497,5.755511022,0.034068136,0.476953908,0.925851703,3.250501002,0.270541082,4.883767535,1.250501002,998,3.931863727,unsucc
1.062374245,3.987927565,0.360160966,3.410462777,1.742454728,0.110663984,4.281690141,0.046277666,0.251509054,0.633802817,1.853118712,0.203219316,3.867203219,0.682092555,994,3.012072435,unsucc
1.314285714,4.52244898,0.740816327,5.832653061,2.8,0.16122449,4.773469388,0.02244898,0.404081633,0.926530612,2.283673469,0.263265306,4.132653061,1.128571429,980,3.463265306,unsucc
2.45194274,6.18609407,1.081799591,5.623721881,2.942740286,0.329243354,4.987730061,0.008179959,0.54192229,0.787321063,3.059304703,0.249488753,4.128834356,1.055214724,978,3.711656442,unsucc
1.991752577,5.872164948,0.509278351,5.07628866,2.315463918,0.208247423,5.696907216,0.024742268,0.38556701,0.843298969,2.721649485,0.259793814,5.01443299,1.220618557,970,4.016494845,unsucc
1.979253112,5.81120332,0.271784232,5.529045643,2.67219917,0.205394191,4.962655602,0.033195021,0.48340249,0.856846473,2.601659751,0.174273859,4.273858921,1.029045643,964,3.697095436,unsucc
0.876826722,3.198329854,0.63256785,3.828810021,1.463465553,0.196242171,3.354906054,0.004175365,0.329853862,0.561586639,1.613778706,0.121085595,2.870563674,0.51565762,958,2.281837161,unsucc
2.219665272,6.152719665,0.817991632,5.935146444,2.771966527,0.257322176,5.364016736,0.020920502,0.575313808,0.790794979,2.684100418,0.244769874,4.315899582,0.90376569,956,3.387029289,unsucc
3.804210526,10.01263158,0.315789474,8.193684211,5.932631579,0.408421053,8.023157895,0.111578947,0.981052632,1.915789474,5.416842105,0.32,6.597894737,1.587368421,950,5.290526316,unsucc
2.839400428,6.576017131,0.719486081,7.443254818,3.845824411,0.490364026,5.197002141,0.006423983,0.740899358,1.26124197,3.34261242,0.184154176,4.068522484,1.456102784,934,3.516059957,unsucc
1.461373391,5.13304721,0.358369099,4.877682403,1.903433476,0.165236052,5.045064378,0.021459227,0.324034335,0.787553648,1.991416309,0.233905579,4.429184549,0.856223176,932,2.927038627,unsucc
2.168831169,5.841991342,0.807359307,5.261904762,2.696969697,0.173160173,5.326839827,0.017316017,0.463203463,0.787878788,2.727272727,0.350649351,4.528138528,0.984848485,924,3.861471861,unsucc
3.798245614,8.458333333,1.335526316,7.236842105,4.118421053,0.26754386,6.88377193,0.043859649,0.528508772,1.36622807,4.489035088,0.162280702,5.618421053,1.557017544,912,5.039473684,unsucc
1.154185022,6.823788546,1.191629956,6.49339207,2.665198238,0.196035242,5.094713656,0.011013216,0.422907489,0.977973568,2.231277533,0.226872247,4.497797357,1.323788546,908,3.742290749,unsucc
3.217241379,12.5,1.444827586,13.54137931,6.255172414,0.762068966,10.17586207,0.031034483,1.437931034,1.931034483,6.520689655,0.382758621,7.972413793,2.162068966,290,7.137931034,succ
5.435555556,13.80888889,2.173333333,13.38666667,6.164444444,0.591111111,8.577777778,0,1.102222222,2.035555556,7.017777778,0.386666667,6.453333333,2.644444444,225,6.04,succ
2.991525424,16.09322034,0.470338983,12.13135593,8.241525424,0.427966102,10.68220339,0.105932203,1.470338983,2.487288136,7.703389831,0.415254237,8.631355932,2.31779661,236,7.834745763,succ
4.533783784,12.31081081,1.793918919,11.27027027,5.10472973,0.398648649,9.706081081,0.037162162,0.820945946,2.182432432,5.925675676,0.364864865,7.97972973,2.10472973,296,5.216216216,succ
3.332344214,10.6379822,0.721068249,10.73293769,4.679525223,0.376854599,8.323442136,0.008902077,0.887240356,2.005934718,5.370919881,0.299703264,6.810089021,2.089020772,337,5.744807122,succ
2.673239437,8.909859155,0.670422535,10.56338028,5.467605634,0.577464789,7.388732394,0.005633803,1.191549296,1.507042254,5.467605634,0.301408451,5.830985915,2.433802817,355,5.115492958,succ
3.435323383,10.99751244,1.402985075,10.55970149,5.176616915,0.813432836,8.599502488,0.052238806,0.838308458,1.71641791,5.55721393,0.512437811,7.470149254,2.07960199,402,4.84079602,succ
2.858156028,8.042553191,1.319148936,10.5248227,4.241134752,0.14893617,7.673758865,0.007092199,0.673758865,5.964539007,4.255319149,0.212765957,6.765957447,1.787234043,141,3.85106383,succ
3.25,12.11567164,1.417910448,10.33208955,4.544776119,0.436567164,8.71641791,0.003731343,0.958955224,1.503731343,5.925373134,0.432835821,7.26119403,1.705223881,268,6.555970149,succ
2.934640523,9.960784314,1.382352941,10.17320261,4.418300654,0.316993464,8.421568627,0.016339869,1.078431373,1.506535948,5.395424837,0.434640523,6.905228758,2.395424837,306,5.95751634,succ
3.229508197,11.75819672,2.131147541,10.02868852,6.303278689,0.512295082,9.704918033,0.008196721,0.553278689,2.262295082,5.069672131,0.356557377,8.663934426,2.163934426,244,7.43852459,succ
3.102167183,9.445820433,0.105263158,9.814241486,4.572755418,0.386996904,9.105263158,0.034055728,0.73993808,1.910216718,5.40247678,0.424148607,8.120743034,1.631578947,323,5.043343653,succ
1.788235294,8.388235294,1.05,9.320588235,4.508823529,0.232352941,6.561764706,0.014705882,0.829411765,1.644117647,4.029411765,0.279411765,5.305882353,1.638235294,340,4.361764706,succ
3.536824877,10.05237316,0.396072013,9.288052373,4.142389525,0.412438625,8.957446809,0.031096563,0.859247136,1.58101473,4.494271686,0.523731588,7.538461538,1.947626841,611,6.384615385,succ
2.559171598,10.06213018,1.00591716,9.236686391,4.627218935,0.396449704,8.215976331,0.023668639,0.710059172,1.535502959,5.334319527,0.334319527,7.059171598,1.784023669,338,5.789940828,succ
3.299270073,9.773722628,0.802919708,9.158150852,3.659367397,0.138686131,7.656934307,0.00243309,0.608272506,1.620437956,4.720194647,0.581508516,6.457420925,2.350364964,411,5.357664234,succ
4.648648649,12.32432432,0.635135135,9.083783784,6.708108108,0.5,14.2,0.056756757,0.989189189,2.010810811,6.816216216,0.408108108,12.54054054,2.113513514,370,3.251351351,succ
2.683473389,9.016806723,1.425770308,9.028011204,3.753501401,0.338935574,7.422969188,0.011204482,0.983193277,1.176470588,4.585434174,0.196078431,6.12605042,1.770308123,357,5.18767507,succ
1.849002849,8.487179487,1.074074074,8.948717949,3.98005698,0.188034188,4.854700855,0.005698006,0.866096866,1.612535613,3.717948718,0.264957265,3.843304843,1.43019943,351,3.643874644,succ
2.011299435,9.016949153,0.576271186,8.926553672,2.762711864,0.384180791,7.946327684,0.008474576,0.853107345,1.446327684,4.324858757,0.437853107,6.745762712,1.38700565,354,5.988700565,succ
1.983783784,7.902702703,0.940540541,8.916216216,3.235135135,0.583783784,6.389189189,0.072972973,0.756756757,1.22972973,4.213513514,0.42972973,5.340540541,1.489189189,370,4.575675676,succ
1.917098446,8.018134715,0.588082902,8.865284974,3.481865285,0.292746114,5.847150259,0.007772021,0.689119171,1.303108808,4.178756477,0.331606218,4.660621762,1.484455959,386,3.961139896,succ
2.290909091,7.889090909,0.801818182,8.734545455,4.125454545,0.314545455,7.985454545,0.067272727,0.869090909,1.267272727,4.032727273,0.343636364,6.816363636,1.4,550,5.214545455,succ
2.084615385,8.871794872,0.441025641,8.664102564,3.723076923,0.297435897,6.076923077,0.01025641,0.951282051,1.164102564,4.935897436,0.507692308,4.771794872,1.630769231,390,4.256410256,succ
2.893617021,8.109042553,1.125,8.609042553,4.460106383,0.332446809,7.207446809,0.013297872,0.715425532,1.521276596,4.125,0.20212766,5.901595745,1.582446809,376,4.904255319,succ
3.75862069,9.013262599,0.713527851,8.469496021,4.615384615,0.387267905,7.193633952,0.026525199,0.588859416,1.326259947,5.095490716,0.299734748,6,1.854111406,377,4.912466844,succ
1.432330827,8.902255639,0.182330827,8.436090226,3.695488722,0.129699248,6.062030075,0.04887218,0.55075188,1.554511278,3.644736842,0.381578947,5.052631579,1.65037594,532,4.695488722,succ
1.93485342,6.364820847,0.446254072,8.407166124,3.433224756,0.218241042,7.654723127,0.081433225,0.703583062,0.951140065,3.504885993,0.338762215,6.260586319,1.697068404,307,5.026058632,succ
1.938697318,6.875478927,0.829501916,8.337164751,2.572796935,0.250957854,6.318007663,0.001915709,0.664750958,1.137931034,3.634099617,0.308429119,5.35440613,1.534482759,522,4.840996169,succ
2.228571429,8.711428571,0.408571429,8.325714286,4.231428571,0.302857143,6.677142857,0.02,0.902857143,1.308571429,5.294285714,0.471428571,5.674285714,2.34,350,4.845714286,succ
2.555023923,7.794258373,0.557416268,8.258373206,3.61722488,0.392344498,7.861244019,0.031100478,0.559808612,1.440191388,3.9784689,0.327751196,6.90430622,1.612440191,418,5.050239234,succ
2.636138614,8.012376238,0.75990099,8.155940594,3.792079208,0.457920792,5.940594059,0.012376238,0.621287129,1.445544554,4.103960396,0.282178218,4.873762376,1.475247525,404,4.099009901,succ
2.619186047,8.793604651,0.485465116,8.104651163,4.843023256,0.281976744,6.933139535,0.020348837,0.584302326,1.912790698,4.433139535,0.331395349,5.997093023,1.76744186,344,5.031976744,succ
2,8.063781321,0.478359909,8.029612756,3.214123007,0.211845103,7.674259681,0.01594533,0.728929385,1.621867882,4.145785877,0.316628702,6.505694761,1.790432802,439,5.788154897,succ
3.189239332,8.283858998,1.196660482,8.009276438,3.153988868,0.361781076,6.782931354,0,0.660482375,1.304267161,4.385899814,0.196660482,5.972170686,1.742115028,539,5.146567718,succ
1.697732997,7.491183879,0.44836272,7.939546599,3.410579345,0.329974811,5.76070529,0.01511335,0.501259446,1.743073048,4.027707809,0.289672544,4.755667506,1.647355164,397,4.16372796,succ
2.53470437,8.897172237,0.758354756,7.894601542,3.812339332,0.372750643,6.007712082,0.005141388,0.807197943,1.547557841,4.897172237,0.23907455,4.778920308,2.514138817,389,4.143958869,succ
2.227876106,7.922566372,0.772123894,7.889380531,3.168141593,0.314159292,7.238938053,0.048672566,0.871681416,1.150442478,3.674778761,0.289823009,6.002212389,1.095132743,452,4.907079646,succ
2.418823529,7.974117647,0.903529412,7.882352941,3.882352941,0.232941176,6.750588235,0.016470588,0.705882353,1.275294118,3.941176471,0.265882353,5.618823529,1.392941176,425,4.131764706,succ
2.09375,7.244140625,0.705078125,7.853515625,3.671875,0.3203125,6.375,0.017578125,0.70703125,1.271484375,3.962890625,0.263671875,5.396484375,1.5703125,512,4.79296875,succ
2.736024845,8.248447205,0.968944099,7.832298137,4.385093168,0.322981366,8.226708075,0.01552795,0.655279503,1.571428571,3.838509317,0.276397516,6.97826087,1.527950311,322,5.850931677,succ
1.861297539,6.84787472,0.369127517,7.814317673,3.838926174,0.176733781,7.44295302,0.024608501,0.610738255,1.154362416,3.277404922,0.22147651,6.425055928,1.407158837,447,4.174496644,succ
1.952965235,7.431492843,1.110429448,7.764826176,3.435582822,0.316973415,6.306748466,0.018404908,0.766871166,1.196319018,3.588957055,0.27607362,5.231083845,1.284253579,489,3.795501022,succ
2.212962963,7.863425926,0.550925926,7.729166667,3.414351852,0.25,6.768518519,0.006944444,0.854166667,1.671296296,3.925925926,0.291666667,5.631944444,1.439814815,432,5.053240741,succ
1.649546828,7.018126888,0.876132931,7.697885196,2.888217523,0.296072508,6.96978852,0.012084592,0.450151057,1.003021148,3.081570997,0.419939577,5.873111782,1.531722054,331,4.67673716,succ
2.151785714,7.245535714,0.921875,7.674107143,3.080357143,0.334821429,6.464285714,0.022321429,0.660714286,1.415178571,3.754464286,0.314732143,5.368303571,1.441964286,448,4.462053571,succ
1.964583333,7.835416667,0.589583333,7.664583333,3.245833333,0.170833333,6.052083333,0.041666667,0.7,1.135416667,3.56875,0.275,4.99375,1.197916667,480,4.191666667,succ
2.643129771,7.324427481,1.070610687,7.654580153,3.31870229,0.188931298,6.076335878,0.001908397,0.79389313,1.440839695,4.400763359,0.150763359,5.04389313,1.383587786,524,4.051526718,succ
2.013888889,7.310185185,0.752314815,7.62037037,3.157407407,0.421296296,6.722222222,0.009259259,0.821759259,1.206018519,3.842592593,0.421296296,5.611111111,1.37962963,432,4.569444444,succ
1.95140665,6.626598465,0.936061381,7.613810742,3.21483376,0.189258312,5.534526854,0.012787724,0.62915601,1.120204604,3.002557545,0.225063939,4.427109974,1.097186701,391,3.432225064,succ
1.580869565,7.154782609,0.770434783,7.606956522,2.493913043,0.394782609,6.84173913,0.012173913,0.528695652,0.930434783,3.777391304,0.413913043,5.92173913,1.259130435,575,4.587826087,succ
2.193236715,7.808373591,0.452495974,7.544283414,3.624798712,0.265700483,6.206119163,0.01610306,0.665056361,1.16747182,3.739130435,0.289855072,5.15136876,1.59742351,621,4.44605475,succ
2.235528942,7.908183633,0.914171657,7.530938124,3.407185629,0.333333333,7.397205589,0.033932136,0.784431138,1.403193613,3.666666667,0.313373253,6.409181637,1.321357285,501,5.526946108,succ
1.211970075,6.142144638,0.461346633,7.513715711,3.152119701,0.249376559,6.802992519,0.034912718,0.658354115,1.374064838,2.416458853,0.259351621,5.93765586,1.316708229,401,4.738154613,succ
2.456284153,7.415300546,1.153005464,7.456284153,3.43715847,0.166666667,6.950819672,0.038251366,0.68852459,1.103825137,4.054644809,0.327868852,5.866120219,1.415300546,366,4.674863388,succ
2.223423423,7.059459459,1.084684685,7.452252252,3.288288288,0.291891892,6.27027027,0.03963964,0.762162162,1.117117117,3.63963964,0.264864865,5.273873874,1.165765766,555,4.174774775,succ
2.32,7.618666667,0.490666667,7.437333333,3.725333333,0.448,5.789333333,0.024,0.888,1.096,4.253333333,0.309333333,4.728,1.736,375,3.866666667,succ
2.49516441,7.814313346,1.208897485,7.408123791,4.624758221,0.373307544,6.874274662,0.065764023,0.688588008,1.044487427,4.112185687,0.601547389,5.893617021,1.930367505,517,4.725338491,succ
1.516304348,7.894927536,0.831521739,7.407608696,2.865942029,0.260869565,6.958333333,0.012681159,0.802536232,1.789855072,4.802536232,0.288043478,6.030797101,1.385869565,552,4.967391304,succ
1.621848739,6.781512605,0.081932773,7.407563025,3.207983193,0.212184874,5.68697479,0.006302521,0.897058824,1.029411765,3.212184874,0.191176471,4.68907563,1.579831933,476,3.615546218,succ
1.72,6.322352941,0.649411765,7.392941176,3.345882353,0.164705882,5.790588235,0.054117647,0.616470588,1,2.757647059,0.287058824,4.764705882,1.272941176,425,3.682352941,succ
2.093693694,7.931531532,0.407207207,7.389189189,2.363963964,0.162162162,6.259459459,0.007207207,0.821621622,1.783783784,3.855855856,0.254054054,5.237837838,1.443243243,555,4.536936937,succ
2.519630485,7.424942263,0.704387991,7.378752887,3.773672055,0.240184758,5.875288684,0.062355658,0.327944573,1.011547344,2.953810624,0.37182448,4.852193995,1.533487298,433,4.242494226,succ
2.16117851,7.020797227,0.712305026,7.358752166,2.904679376,0.240901213,6.308492201,0.022530329,0.56152513,1.370883882,3.717504333,0.29982669,5.554592721,1.386481802,577,4.461005199,succ
1.961734694,6.526785714,0.584183673,7.339285714,2.761479592,0.426020408,6.026785714,0.021683673,0.520408163,0.93494898,3.211734694,0.266581633,4.942602041,1.192602041,784,3.918367347,succ
2.155268022,6.170055453,0.774491682,7.33271719,2.739371534,0.441774492,5.79297597,0.024029575,0.560073937,1.051756007,2.504621072,0.273567468,4.959334566,1.384473198,541,4.179297597,succ
2.090136054,7.651360544,0.616496599,7.329931973,3.234693878,0.30952381,6.266156463,0.024659864,0.767857143,0.99914966,3.928571429,0.383503401,5.244047619,1.401360544,1176,4.345238095,succ
1.832951945,7.473684211,0.42791762,7.324942792,2.66819222,0.423340961,7.354691076,0.009153318,0.71624714,1.125858124,3.915331808,0.304347826,6.47826087,1.405034325,437,4.757437071,succ
2.119305857,7.156182213,1.268980477,7.301518438,3.010845987,0.184381779,6.35791757,0.023861171,0.616052061,1.173535792,3.984815618,0.26681128,5.403470716,1.409978308,461,4.668112798,succ
1.946261682,7.857476636,0.586448598,7.292056075,3.357476636,0.313084112,6.324766355,0.028037383,0.747663551,1.280373832,3.929906542,0.439252336,5.341121495,1.432242991,428,4.453271028,succ
1.649903288,7.402321083,0.717601547,7.286266925,3.191489362,0.352030948,6.535783366,0.027079304,0.665377176,1.557059961,3.974854932,0.338491296,5.731141199,1.500967118,517,4.914893617,succ
2.14893617,6.34751773,0.712765957,7.276595745,3.480496454,0.377659574,5.019503546,0.021276596,0.476950355,0.99822695,3.514184397,0.260638298,4.083333333,1.289007092,564,3.535460993,succ
1.797752809,7.227929374,1.18459069,7.261637239,3.868378812,0.300160514,6.420545746,0.035313002,0.685393258,1.014446228,3.407704655,0.203852327,5.317817014,1.086677368,623,4.767255217,succ
1.356076759,6.547974414,0.379530917,7.234541578,2.84434968,0.149253731,5.28358209,0.002132196,0.592750533,1.326226013,3.460554371,0.272921109,4.300639659,1.351812367,469,4.017057569,succ
2.662992126,8.296062992,1.34488189,7.192125984,2.996850394,0.190551181,6.568503937,0.006299213,0.362204724,0.8,4.045669291,0.296062992,5.6,1.278740157,635,4.423622047,succ
