0.246527,succ
0.183583,succ
0.218474,succ
0.22637,succ
0.267109,succ
0.223182,succ
0.207463,succ
0.196533,succ
0.206193,succ
0.226137,succ
0.237927,succ
0.264791,succ
0.286011,succ
0.213763,succ
0.262816,succ
0.243048,succ
0.118906,unsucc
0.197485,succ
0.181928,unsucc
0.203023,succ
0.18457,succ
0.260196,succ
0.178217,succ
0.106297,unsucc
0.249732,succ
0.109081,unsucc
0.234055,succ
0.262648,succ
0.199038,succ
0.194263,succ
0.281792,succ
0.251423,succ
0.194547,succ
0.185236,succ
0.231505,succ
0.22698,succ
0.282229,succ
0.117743,unsucc
0.276018,succ
0.279588,succ
0.255321,succ
0.242182,succ
0.28218,succ
0.24406,succ
0.189983,succ
0.306324,succ
0.202668,succ
0.205633,succ
0.109854,unsucc
0.24217,succ
0.254158,succ
0.120675,unsucc
0.262786,succ
0.141052,succ
0.217111,succ
0.124769,unsucc
0.244993,succ
0.257935,succ
0.110772,unsucc
0.235773,succ
0.263993,succ
0.260209,succ
0.242865,succ
0.228569,succ
0.221451,succ
0.25892,succ
0.234344,succ
0.236869,succ
0.216377,succ
0.209682,succ
0.234005,succ
0.236097,succ
0.192583,succ
0.195507,succ
0.140231,unsucc
0.238468,succ
0.246355,succ
0.118304,unsucc
0.216805,succ
0.213461,succ
0.182893,succ
0.228342,succ
0.232752,succ
0.234479,succ
0.142306,unsucc
0.21852,succ
0.236189,succ
0.207255,succ
0.260149,succ
0.244493,succ
0.245997,succ
0.127857,unsucc
0.115806,unsucc
0.216886,succ
0.308153,succ
0.104362,unsucc
0.138459,unsucc
0.130562,unsucc
0.20786,succ
0.206786,succ
0.250649,succ
0.105891,unsucc
0.224182,succ
0.191929,succ
0.223747,succ
0.210222,succ
0.270685,succ
0.226702,succ
0.228385,succ
0.240789,succ
0.239258,succ
0.228301,succ
0.185748,succ
0.257501,succ
0.292993,succ
0.168639,succ
0.20471,succ
0.258545,succ
0.085567,unsucc
0.1063,unsucc
0.239779,succ
0.216477,succ
0.242122,succ
0.216863,succ
0.270477,succ
0.246317,succ
0.223628,succ
0.21258,succ
0.205657,succ
0.17993,succ
0.256799,succ
0.19561,succ
0.225674,succ
0.208298,succ
0.162008,succ
0.117373,unsucc
0.25409,succ
0.247631,succ
0.174772,succ
0.191536,succ
0.248335,succ
0.245243,succ
0.083672,unsucc
0.198477,succ
0.213143,succ
0.323006,succ
0.269975,succ
0.133522,unsucc
0.18261,succ
0.240581,succ
0.210921,succ
0.221266,succ
0.131894,unsucc
0.196351,succ
0.214009,succ
0.224633,succ
0.213539,succ
0.208926,succ
0.234071,succ
0.243682,succ
0.192575,succ
0.163285,succ
0.113835,unsucc
0.250083,succ
0.233298,succ
0.209658,succ
0.201771,succ
0.212063,succ
0.208945,succ
0.225638,succ
0.217215,succ
0.104193,unsucc
0.231634,succ
0.104646,unsucc
0.22093,succ
0.1943,succ
0.203302,succ
0.254197,succ
0.23872,succ
0.230641,succ
0.231253,succ
0.106669,unsucc
0.217992,succ
0.220335,succ
0.22214,succ
0.234164,succ
0.295878,succ
0.115751,unsucc
0.287215,succ
0.238923,succ
0.229626,succ
0.168771,succ
0.19188,succ
0.234104,succ
0.183957,succ
0.11344,unsucc
0.095084,unsucc
0.251619,succ
0.22345,succ
0.248663,succ
0.110429,unsucc
0.202973,succ
0.090327,unsucc
0.201479,succ
0.109284,unsucc
0.22332,succ
0.121116,unsucc
0.261371,succ
0.261959,succ
0.126494,unsucc
0.26202,succ
0.299113,succ
0.289904,succ
0.118198,unsucc
0.216552,succ
0.198439,succ
0.074269,unsucc
0.240578,succ
0.234974,succ
0.103718,unsucc
0.227397,succ
0.197335,succ
0.247772,succ
0.269938,succ
0.209434,succ
0.229683,succ
0.222956,succ
0.253502,succ
0.171739,succ
0.137432,unsucc
0.227277,succ
0.217413,succ
0.154809,succ
0.245806,succ
0.284674,succ
0.29092,succ
0.217823,succ
0.159064,unsucc
0.216193,succ
0.217997,succ
0.215885,succ
0.129929,unsucc
0.22665,succ
0.203782,succ
