1.133182844,5.216704289,0.530474041,6.207674944,3.146726862,0.214446953,4.638826185,0.018058691,0.620767494,1.386004515,2.855530474,0.176072235,3.878103837,1.264108352,3.227990971,0.079156,0.021269,0.041872,0.033197,0.016599,0.012845,0.015431,0.007423,0.007257,0.009258,0.006756,0.001668,0.005422,0.012678,0.002252,0.001501,0.010009,0.006923,0.005005,0.003086,0.00342,0.005088,0.004004,0.001168,0.004004,0.002669,0.003086,0.003837,0.003086,0.002169,0.002919,0.001418,0.006006,0.002252,0.002085,0.0005,0.003003,0.00317,0,0.002085,0.003336,0.00025,0.000167,0.000334,0.00317,0.000667,0.002169,0,0.002169,0,8.30E-05,0.001835,8.30E-05,0.002002,0,0.001168,0,0.001835,0.001335,0.00417,0.000417,0.002669,8.30E-05,0.000167,0.001501,8.30E-05,0.000667,0.00025,0.000667,0.001168,0.001418,8.30E-05,0.001585,0.0005,0.000918,0.000334,0.001835,0.00367,0.002169,0.000751,0.001501,0.001251,0.000334,0.003837,0.000417,0.00025,0.000334,0.001835,0.000417,0.00025,0.001168,0.002085,0.000918,0.000167,0.001251,0.002002,8.30E-05,0.000751,0.000167,0.000918,0.001752,0.000417,8.30E-05,0.001001,0.000834,0.000417,0.000334,0.001418,8.30E-05,0.000834,0.00025,0.00025,0.000751,0,0,0.00025,0.004504,0.000584,0.00025,0.0005,0,0.000417,0.001251,0.001084,0.000584,8.30E-05,0.001168,0.001251,0,0.000334,0.0005,0.000667,0.001501,0,0.000584,0.000667,0.001084,0.000167,0.0005,0.002419,0.000334,0.000167,0.000584,8.30E-05,0.000834,8.30E-05,0,0.001418,0.000584,0.001251,0.000417,0.003587,0,0.000167,0.00025,0.000167,0.000918,0.002335,0.002002,0,0.000334,0.000167,0.00025,0.00025,8.30E-05,0,0.002502,0,0.000751,0.000334,8.30E-05,0.000667,0.001001,8.30E-05,8.30E-05,0,0.001251,8.30E-05,8.30E-05,8.30E-05,0.000834,0.000584,0.000834,0,0.002085,0.001168,0.00025,0.001335,0,0.004087,0.000751,0.000584,8.30E-05,0.000417,0.003503,0,0.001168,0.00025,8.30E-05,0.000167,succ
0.840304183,4.288973384,0.437262357,6.27756654,2.243346008,0.357414449,5.241444867,0.024714829,0.465779468,1.142585551,1.608365019,0.159695817,4.366920152,0.931558935,3.509505703,0.107116,0.040074,0.034865,0.030413,0.020583,0.014198,0.009157,0.003024,0.00336,0.01067,0.00294,0.001428,0.003949,0.001848,0.007141,0.000756,0.014702,0.001848,0.005629,0.000336,0.005041,0.001764,0.005293,8.40E-05,0.00294,0.003108,0.00336,0.002016,0.001848,0.001344,0.00042,0.000504,0.003276,0.001512,0.00126,0.000168,0.003276,0.001176,0,0,0.004621,0,0,0.001344,0.0021,0.00042,0.000336,0,0.001596,0,0.000336,0.001008,0,0.000504,0,0.00126,0,0.000252,0.002436,0.000336,0,0.00294,0,0.000252,0.001008,0.000504,0.00042,8.40E-05,0.000252,0.000504,0.002688,8.40E-05,0.002688,0.000504,0.001344,0.000504,0.0021,0.000504,0.00168,0.000504,0,0.000168,8.40E-05,0.001176,8.40E-05,0.000252,0.000168,0.001092,0.00084,0.000756,0.000588,0.001428,0.000756,0.000504,0.001428,0.00084,0.000252,0.001428,0.000504,0.000168,0.001932,8.40E-05,0.000336,0.000504,0.000504,0.001344,8.40E-05,0.001596,0.001428,0.000504,0.001428,0.000504,0.00042,0.000504,8.40E-05,0.000168,8.40E-05,0.00042,0.001512,0.000168,0,0.000168,0.001428,0.001932,0.000168,0,0.001008,0.001428,0,0.001092,0.000168,8.40E-05,0.000588,0,0.00084,0.000168,0.000336,0,0.000336,0.00126,0.000252,0.000924,0.00042,0.000168,8.40E-05,8.40E-05,0,0.000252,0.000252,0.00084,0.000168,0,0,0,0.001512,8.40E-05,0.000336,0.000672,8.40E-05,0,0.00126,0.000168,0.000252,0.00042,0.000252,0.000168,8.40E-05,0,0.000672,0.000336,0,0.000252,0.000756,0.000168,0.000756,0,8.40E-05,0.00042,0.000252,0.000252,0.00042,0.000336,0.000336,0.000252,0.001092,0.000588,0.000168,0.000336,0,0,8.40E-05,0.000672,0.00294,0.000252,0,0.00084,0.000252,0.000924,0,0.000336,succ
1.211970075,6.142144638,0.461346633,7.513715711,3.152119701,0.249376559,6.802992519,0.034912718,0.658354115,1.374064838,2.416458853,0.259351621,5.93765586,1.316708229,4.738154613,0.119353,0.025557,0.031495,0.021255,0.018759,0.019448,0.009207,0.011101,0.011187,0.007314,0.004733,0.002065,0.005507,0.004733,0.001033,0.003786,0.01024,0.002926,0.004647,0.003012,0.00611,0.003442,0.002582,0.002065,0.00284,0.00327,0.002065,0.002151,0.000688,0.001893,0.001291,0.002495,0.001377,0.001635,0.002495,0.000774,0.001463,0.001721,8.60E-05,8.60E-05,0.005335,0.000172,8.60E-05,0.00043,0.002582,0.003012,0.000688,0,0.000516,0.000172,0.000602,0.000861,0,0.001205,0,0.001807,0,0.002237,0.002495,0.000344,0.000258,0.001205,0,0.003098,0.001033,0.000516,0.000344,0.000344,0.000688,0.000774,0.001979,8.60E-05,0.000602,0.000258,0.001549,0.001205,0.001119,0.00043,0.001119,0.000774,0.000172,0.000947,0.000258,0.001291,8.60E-05,0.000258,0.000172,0.00043,0.000947,0.000861,0.000861,0.001291,0.000774,0.000774,0.000774,0.000516,0.000861,0.001377,0.000516,0.000602,0.000947,0,0.000602,0.001463,0.000516,0.000861,0.000602,0.000602,0.000172,0.000516,0.000516,0.000516,0.001033,0.001033,0.000602,0.00043,0,0.001119,0.001033,0.000774,0,0.000602,0.001463,0.001119,0.000344,0,0.000774,0.000258,0,0.000688,0.000258,8.60E-05,8.60E-05,0,0.000516,8.60E-05,0.000774,0.000344,8.60E-05,0.000861,0.000172,0.000602,0.000861,0.000258,0.000258,0,0.001033,0.000774,0.000344,0.000602,0.000258,0,8.60E-05,0,0.000947,8.60E-05,0,8.60E-05,0,0.000344,0.000602,8.60E-05,8.60E-05,0.000947,0.00043,0.000344,0,0,8.60E-05,0.000172,0,0.000172,0.001205,8.60E-05,0,0,8.60E-05,8.60E-05,0.000516,0.00043,0.000516,0.000344,0.000516,8.60E-05,0.000172,0.000774,0.001291,0.000172,0,0,8.60E-05,0.000947,0.000172,0.001119,0,0.000774,8.60E-05,8.60E-05,8.60E-05,0.000172,succ
2.09671848,6.899827288,0.649395509,7.191709845,3.350604491,0.26597582,6.538860104,0.020725389,0.587219344,1.143350604,3.474956822,0.317789292,5.545768566,1.105354059,4.469775475,0.101248,0.021783,0.022206,0.019985,0.013482,0.021043,0.017712,0.014011,0.013905,0.007138,0.011843,0.006133,0.008671,0.003648,0.007561,0.006186,0.007613,0.008988,0.005076,0.005604,0.007085,0.002749,0.005287,0.003807,0.005287,0.005604,0.002644,0.002273,0.000687,0.002062,0.001005,0.002168,0.001163,0.003648,0.003754,0.00037,0.001586,0.002749,0,0.003278,0.002115,0,0.000106,5.30E-05,0.003965,0.002908,0.001639,0,0.001216,0,0.000687,0.002115,0,0.000899,0,0.003807,0,0.000582,0.001375,0.000687,0.000529,0.001956,0,0.000159,0.001269,0.000846,0.002908,0.000687,0.003067,0.001639,0.002168,0.000106,0.001057,0.000476,0.002379,0.001639,0.001163,0.002908,0.00148,0.001322,0.002644,0.001163,0.001903,0.000529,0,0.00074,0.000211,0.002168,0.001586,0.000952,0.002273,0.000793,0.000899,0.000952,0.00074,0.002168,0.001005,5.30E-05,0.001005,0.001322,0.002062,0.000899,0,0.000793,0.000846,0.000529,0.001216,5.30E-05,0.00074,0.000846,0.000952,0.001322,0.002696,0.00185,0,0.000476,0,0.000687,0.000899,0.00037,0,0.000846,0.001692,0.00074,0.00074,5.30E-05,0.000952,0.000952,0,0.002644,0.000211,0.002644,0.000159,0,0.001269,5.30E-05,0.000476,0.000106,0.000423,0.00037,0.000687,0.000106,0.000582,0.00037,0.000317,0.000211,0.000687,0.003754,0.000846,0.000423,0.000846,0,0,5.30E-05,0.00037,0,0.00037,0.000529,0.000211,0.000211,0.001216,0.000159,0.001005,0.001903,0.000423,0,0,0,0.000106,0.000846,5.30E-05,0.00111,0.000634,0.000317,0.001057,0,0.000159,0,0.000264,0.000423,0.000476,0.000582,0.000423,0,0.000264,5.30E-05,0.000634,0.000423,0,0,0.00037,0.00074,5.30E-05,5.30E-05,0,0.000476,0,0.000846,5.30E-05,0.000106,succ
1.260940032,6.314424635,0.273905997,6.46191248,2.640194489,0.264181524,5.789303079,0.006482982,0.766612642,1.226904376,3.982171799,0.390599676,4.918962723,1.189627229,4.346839546,0.111874,0.026898,0.027996,0.023275,0.023659,0.012351,0.015755,0.00538,0.006148,0.005325,0.009936,0.000604,0.011418,0.004062,0.008069,0.001372,0.006368,0.008563,0.004501,0.001098,0.008948,0.001537,0.006697,0.000165,0.006752,0.001702,0.001976,5.50E-05,0.00247,0.001702,0.001263,0.000823,0.004172,0.00247,0.004392,0.000274,0.003129,0.00247,0,0.000329,0.003568,0,5.50E-05,0.000329,0.001866,0.001372,0.00258,0,0.000823,0,5.50E-05,0.000329,5.50E-05,0.0028,0,0.001098,0,0.000604,0.001208,0.001153,0.000274,0.00269,5.50E-05,5.50E-05,0.001702,0.000439,0.00011,0.000165,0.001263,0.001098,0.001482,0.00011,0.000494,0.000769,0.000659,0.000769,0.001317,0.003678,0.001043,0.000933,0.003074,0.004666,0.00011,0.000714,5.50E-05,0.000274,0.000988,0.001592,0.000604,0.002251,0.001866,0.001592,0.002196,0.001592,0.001647,0.000659,0.000274,0.002415,0.00011,0.001208,0.001537,0.000823,0,0.000549,0.001482,0.00011,0.000274,0.001263,0.00011,0.001372,0.000494,0.000384,0.00022,0.000494,0.000274,0.000384,0,0.003843,0.000494,0.000769,0,0.000494,0.001482,0.00011,0.00011,0,0.000494,0.000823,0,0.001317,0.001372,0.002525,0.000384,0,0.001811,0.000494,0.001427,0.000549,0.000329,0.000384,0.000604,0.000384,0.001263,0.001263,5.50E-05,5.50E-05,0.000384,0.00022,0.000165,0.000878,0.000165,0,0,0,0.00022,5.50E-05,0.000439,0.000494,0.000439,0.000604,0.000494,5.50E-05,0.000604,0.000494,0.001647,0.00022,0,0,5.50E-05,0.000659,0,0.00022,0.000933,0.00011,0.000274,0,0.000714,5.50E-05,5.50E-05,0.001647,0.00011,0.000823,0.000329,0,0.000439,5.50E-05,0.000165,0.000329,0,0,0.000439,0.000933,0.000165,5.50E-05,0,0.000274,0.000274,0.000878,0,0.000165,succ
2.274549098,6.657314629,1.042084168,6.74749499,3.314629259,0.24248497,5.755511022,0.034068136,0.476953908,0.925851703,3.250501002,0.270541082,4.883767535,1.250501002,3.931863727,0.090821,0.022786,0.023822,0.020262,0.013723,0.021038,0.014694,0.012494,0.012688,0.006473,0.012882,0.007574,0.007509,0.003949,0.008545,0.008739,0.006085,0.005891,0.002848,0.005632,0.00725,0.004337,0.006279,0.002978,0.004467,0.004984,0.002589,0.002201,0.001424,0.002784,0.001877,0.003496,0.001942,0.003042,0.003301,0.000712,0.002071,0.001618,0,0.005179,0.002395,0,0.000194,0.000129,0.002784,0.004661,0.001165,0,0.002201,0.000129,0.000583,0.002395,0,0.001618,0,0.00123,0,0.000259,0.000453,0.001683,0.003237,0.002007,0,0.001877,0.000712,0.000971,0.000259,0.000388,0.002201,0.001036,0.000842,0.001942,0.000971,0.00123,0.001489,0.001618,0.000906,0.001877,0.001683,0.002201,0.000777,0.001683,0.002784,0.000712,0,0.000518,6.50E-05,0.002007,0.001359,0.000777,0.002201,0.000583,0.001489,0.001165,0.001359,0.00123,0.002071,0.001295,0.001295,0.000712,0.001424,0.000324,0.000129,0.001165,0.000388,0.000842,0.002201,0.000518,0.001165,0.000388,0.000647,0.002266,0.000971,0.000842,0.000259,0.000777,0,0.001359,0.000518,0.001165,0,0.001618,0.000971,0.0011,0.000583,0.004337,0.00861,0.001036,0,0.000647,0.001489,0.000906,0.000324,0,0.000971,0.000259,0.000583,0.000194,0.000971,0.000194,0.000971,0.000647,0.000647,0.000388,0,0.000194,0.001618,0.000453,0.000583,0.000777,0.000129,0,0,0,0.000324,0.000129,0.000647,0.000259,0.000583,0.000324,0.000971,0.000388,0.000842,0.000906,0.000712,0,0.000259,6.50E-05,0,0.000971,0.000194,0.000453,0.000647,0.000388,0,0,0.000518,6.50E-05,0.000388,0.000712,0.000324,0.000518,0.000518,0.000712,0.000194,0.000583,0.000777,0,0,0.000388,0.000453,0.000453,0.000259,0.000388,0,0,6.50E-05,0.001036,6.50E-05,6.50E-05,unsucc
1.78012685,3.828752643,0.226215645,2.978858351,1.773784355,0.157505285,3.755813953,0.040169133,0.26744186,0.345665962,1.554968288,0.137420719,3.22832981,0.645877378,2.38372093,0.07811,0.045846,0.026398,0.024549,0.010648,0.013199,0.0139,0.021616,0.021998,0.005101,0.012753,0.010521,0.004974,0.002678,0.006886,0.02914,0.010712,0.004527,0.003252,0.011286,0.004272,0.007014,0.003635,0.001403,0.002232,0.004145,0.003571,0.001977,0.000701,0.001658,0.001658,0.002551,0.001722,0.004017,0.002933,0.000893,0.001722,0.002232,0,0.008544,0.002232,0,0,0.000638,0.002551,0.004017,0.001977,0,0.001849,0,0.004655,0.001849,0,0.001084,0,0.001913,0,0.000383,0.001594,0.000383,0.008991,0.001467,0,0.001849,0.002359,0.001467,0.000191,0.000255,0.004081,0.001275,0.001148,0.000128,0.00153,0.000319,0.003953,0.002933,0.003507,0.000446,0.001913,0.001658,0.001785,0.000574,0.000574,0.001084,6.40E-05,0.000128,6.40E-05,0.001594,0.001658,0.000893,0.001913,0.000701,0.000701,0.001084,0.001084,0.000829,0.000191,0.001403,0.002487,0.000956,0.001658,0.000128,6.40E-05,0.001722,0.000446,0.000956,0.001977,0.000765,0.00204,0.000446,0.000255,0.001849,0.001275,0.000956,0.000765,0.001849,0,0.000765,0.00051,0.000893,0,0.000956,0.00102,0.000829,0.002869,0,0.000383,0.000893,6.40E-05,0.000128,0.000701,6.40E-05,0.000701,0,0.000956,0.000383,0.000638,0,0,0.00051,0.001148,0.00102,0.000638,0.000128,0.000255,0.000383,0.001467,0.000255,0.001275,0.000319,0.000128,0,0,0.000319,0.000191,6.40E-05,0.000255,0.000383,0.000191,0.000574,0.001084,0.000128,0.000701,0.000701,0.00102,6.40E-05,0,0,0.000128,0.000765,6.40E-05,0.000319,0.000191,0.000255,0,0,0.000319,6.40E-05,0.000829,0.00102,0.000446,0.000191,0.000893,0.000128,0,0,0.000574,0.000383,0,0,0.000255,0.000319,6.40E-05,0.000765,0,6.40E-05,6.40E-05,0.000701,0.000255,0.000128,unsucc
2.021466905,6.769230769,0.719141324,6.597495528,3.096601073,0.334525939,6.264758497,0.023255814,0.618962433,1.075134168,3.114490161,0.193202147,5.280858676,1.194991055,4.13059034,0.095267,0.026135,0.025352,0.022462,0.015958,0.017704,0.015898,0.012285,0.012947,0.007527,0.008611,0.005058,0.005299,0.001024,0.005841,0.004577,0.007889,0.00554,0.005239,0.005119,0.005119,0.004637,0.004155,0.004818,0.002228,0.003312,0.003312,0.006985,0.000662,0.003372,0.003192,0.003613,0.003794,0.003131,0.001445,0.000422,0.001867,0.002589,0.000422,0.00012,0.001626,0,0,0,0.00283,0.002047,0.00271,0,0.003673,0,0.001144,0.001686,6.00E-05,0.001265,0,0.002288,0,0.001566,0.001385,0.001927,0.001746,0.00265,6.00E-05,0.001084,0.001686,0.000662,0.001265,0.000361,0.002288,0.000964,0.000723,0.000301,0.000843,0.000361,0.000964,0.001084,0.000783,0.001024,0.000964,0.000964,0.000723,0.000843,0.001204,0.001024,6.00E-05,0.000301,6.00E-05,0.001686,0.001265,0.001445,0.001024,0.000542,0.000662,0.001024,0.000482,0.001746,0.001024,0.001686,0.001807,0.001024,0.001566,0.000361,6.00E-05,0.001024,0.000542,0.000964,0.001204,0.001144,0.000482,0.000542,0.000602,0.000602,0.000783,0.001746,0.001686,0.000602,0,0.001204,0.001505,0.000422,0,0.000843,0.000542,0.000422,0.001927,0,0.002349,0.000482,0,0.000482,0.000662,0.00012,0.000482,0,0.000843,0.000422,0.00012,0.000181,0.000422,0.000361,0.001084,0.000542,0.000964,0.001265,6.00E-05,0.00012,0.000723,0.000301,0.000301,0.000602,0.000602,0,0,0,0.000181,6.00E-05,0.000361,0,0.000181,0.000422,0.000422,0.000361,0.000422,0.000662,0.000662,0.000422,0,0,0.000422,0.002349,0,6.00E-05,0.000422,0.000241,6.00E-05,0,0.000181,0.000602,0.000903,0.000662,0.000542,0.000181,0.000723,0.000361,0.000361,0.000482,0.000422,0.001084,0,0,0.000301,0.000602,0.000964,0.000361,0,6.00E-05,0,0.000301,0,6.00E-05,unsucc
1.132897603,4.325708061,0.547930283,4.119825708,1.730936819,0.098039216,3.859477124,0.016339869,0.352941176,0.59912854,2.061002179,0.184095861,3.394335512,0.778867102,2.868191721,0.085776,0.043594,0.016771,0.017166,0.011237,0.013383,0.013383,0.012141,0.012028,0.005703,0.008753,0.008075,0.007059,0.003388,0.00768,0.00847,0.004517,0.007793,0.00576,0.006042,0.003896,0.003727,0.006437,0.008753,0.005647,0.004122,0.002202,5.60E-05,0.000847,0.002598,0.001299,0.003275,0.001129,0.001863,0.00367,0.001016,0.001073,0.004179,0,0,0.001412,0,0.000169,5.60E-05,0.001355,0.002936,0.000452,0,0.000734,5.60E-05,0.000282,0.002767,0,0.001525,0,0.002372,0,0.000452,0.00192,0.001186,0.000903,0.002372,0,0.004348,0.002428,0.000621,0.001525,0.001129,0.000847,0.001468,0.000903,0.000508,0.001016,0.000395,0.001242,0.000903,0.001976,0.000395,0.00096,0.00096,0.000903,0.001525,0.001016,0.001016,0.000169,0.000621,0.000113,0.001863,0.000847,0.000903,0.001638,0.000734,0.001299,0.000621,0.000734,0.000452,0.00096,0.000678,0.000508,0.000847,0.001073,0.001129,5.60E-05,0.000339,0.000565,0.000621,0.001412,0.001863,0.000169,0.000565,0.000452,0.001242,0.000395,0,0.000847,0.000226,0,0.001016,0.000678,0.001355,0,0.001016,0.00192,0.000903,0.001186,0,0.001016,0.001073,0,0.002993,0.000113,5.60E-05,0.000508,0,0.000621,0.000113,0.000621,0.000226,0.000113,0.000452,0.000395,0.000452,0.000621,0.000339,0.000678,0.000113,0.000847,0.00367,0.000508,0.000113,0.001242,0,0,0,0.000113,0,0.002598,0.000508,5.60E-05,0.000169,0.000113,0.000169,0.000113,0.000678,0.00096,0.000339,0,0.000565,0.000903,5.60E-05,0,0.000282,0.000847,0.000395,0,0,0.000791,5.60E-05,0.000113,0.00096,0.000113,0.000791,0.000226,0.000452,5.60E-05,0.000452,0.000565,0.000508,0,0,0.00096,0.000621,5.60E-05,0.000169,0,0.000903,0.000169,0.000508,0,5.60E-05,unsucc
0.915492958,4.166666667,0.172535211,3.387323944,1.894366197,0.154929577,3.776995305,0.049295775,0.281690141,0.508215962,2.181924883,0.156103286,3.268779343,0.718309859,2.5657277,0.083442,0.049571,0.018306,0.018512,0.011519,0.018855,0.012204,0.013507,0.014124,0.007611,0.010216,0.005828,0.013781,0.003565,0.00384,0.005074,0.006376,0.01289,0.004868,0.005279,0.00384,0.004251,0.003771,0.003565,0.004388,0.008708,0.002605,0.004182,0.000411,0.005828,0.000823,0.002811,0.001097,0.003771,0.002125,0.000617,0.001988,0.00336,0,0.004525,0.001577,0,0,0,0.001714,0.003771,0.001508,0,0.003291,0,0.000617,0.00096,6.90E-05,0.001303,0,0.003702,0.000137,0.000274,0.000686,0.000891,0.001166,0.001303,6.90E-05,0.002743,0.00192,0.000891,0.000686,0.00048,0.001371,0.002057,0.001577,0.000206,0.001234,0.000549,0.003565,0.002948,0.002057,0.00144,0.001234,0.001714,0.001234,0.000617,0.004662,0.001234,0,0.000206,0.000891,0.001234,0.0024,0.000891,0.001577,0.000617,0.001166,0.000754,0.001577,0.000549,0.002263,0.00048,0.002125,0.000891,0.001577,6.90E-05,0,0.002605,0.000274,0.000754,0.0024,0.001028,0.000411,0.000274,0.000137,0.004868,0.00096,0,0.000549,0.00048,0.000206,0.000823,0.000617,0.000617,0,0.000411,0.001166,0.000549,0.001371,0,0.004182,0.000823,0,0.000274,0.000891,0.00096,0.000686,0.001028,0.001028,0,0.000206,0.000206,0.000274,0.000617,0.001097,0.000137,0.000754,0.000549,0.000686,6.90E-05,0.000686,0.000137,0.000549,0.000343,0.000137,0,0,0,0.000206,0,0.000343,0.000549,0,0.000686,0.000686,0.000549,0.00048,0.000274,0.00096,6.90E-05,0.000206,0,0.000137,0.000274,0,0.000411,0.000343,0.000206,0.000274,0,6.90E-05,0.000206,0.000754,0.00096,0.000274,0.000137,0.000686,0.002468,6.90E-05,0.000411,0.002263,0.000206,0,0,0.000206,0.001988,0.000274,6.90E-05,0,0,0.000343,0.000549,0,6.90E-05,unsucc
