@relation pima_diabetes
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute 'class' { unsucc, succ}
@data
0.054569,0.047207,0.037509,0.029914,0.036457,0.026408,0.021851,0.025123,0.017995,0.02337,0.016943,0.023604,0.017878,0.016008,0.019397,0.013087,0.004323,0.015892,succ
0.059083,0.000116,0.000116,0.040511,0.033546,0.000116,0.028207,0.02484,0.019269,0.019965,0.000116,0.000116,0.000116,0.019037,0.018224,0.000116,0.000116,0.014858,succ
0.057921,0.045195,0.045032,0.030674,0.035732,0.027084,0.023495,0.029369,0.02839,0.025126,0.017947,0.0217,0.016316,0.016316,0.019742,0.008811,0.004079,0.014358,succ
0.053884,0.059713,0.061289,0.024106,0.028833,0.039861,0.022688,0.017331,0.016543,0.019537,0.020482,0.02064,0.022215,0.012919,0.011186,0.015125,0.008508,0.015125,succ
0.051895,0.054285,0.049164,0.030727,0.030386,0.033288,0.023899,8.50E-05,8.50E-05,0.019973,0.021338,0.023558,0.019461,0.014851,0.019461,0.00956,0.005292,0.009218,unsucc
0.055479,0.046944,0.042263,0.000138,0.033866,0.022852,0.000138,0.036757,0.031388,0.020512,0.000138,0.02065,0.000138,0.000138,0.000138,0.007572,0.003855,0.011977,succ
0.050514,0.04339,0.042905,8.10E-05,0.040638,0.041852,8.10E-05,0.024205,0.023638,0.026795,8.10E-05,0.02639,8.10E-05,8.10E-05,8.10E-05,0.007609,0.004695,0.013195,succ
0.055821,0.061065,0.05652,0.033096,0.031581,0.038107,0.023773,0.022258,0.022375,0.022258,0.02121,0.025288,0.021093,0.013518,0.017364,0.011421,0.006526,0.0148,unsucc
0.053,0.055988,0.057482,0.029881,0.031297,0.039868,0.023669,0.026028,0.024141,0.018401,0.021231,0.022647,0.020524,0.012267,0.014626,0.008335,0.00692,0.010065,unsucc
0.059082,0.052734,0.059082,0.033691,0.026611,0.045166,0.028809,0.02832,0.028076,0.016846,0.022461,0.019775,0.020752,0.012695,0.011719,0.010742,0.006836,0.012085,unsucc
0.050669,0.039762,0.036391,0.037382,0.035002,0.024095,0.028061,0.031631,0.029648,0.021319,0.017848,0.020426,0.01765,0.021517,0.022608,0.009023,0.004561,0.010907,succ
0.058316,0.047101,0.046411,0.030711,0.034507,0.030021,0.024155,0.0157,0.017943,0.020359,0.018634,0.024845,0.016391,0.017253,0.016563,0.008454,0.005694,0.013975,succ
0.055023,0.049064,0.052788,0.036589,0.043106,0.031748,0.027092,0.018527,0.014803,0.023741,0.020389,0.029048,0.019179,0.019272,0.020203,0.0108,0.005865,0.017596,succ
0.055423,0.046618,0.039677,0.028592,0.03315,0.023516,0.022998,0.026935,0.024034,0.024034,0.015954,0.01844,0.014503,0.01844,0.017818,0.0173,0.007562,0.014503,unsucc
0.054274,0.039801,0.042816,0.034223,0.029851,0.027288,0.03362,0.027589,0.026685,0.020202,0.022162,0.018393,0.023519,0.023368,0.016433,0.007689,0.003618,0.011759,succ
0.061928,0.059815,0.051011,0.0328,0.031593,0.033605,0.024147,0.028373,0.019821,0.020928,0.022034,0.021028,0.021632,0.015897,0.015193,0.012476,0.005232,0.014991,unsucc
0.067999,0.000105,0.000105,0.04739,0.028246,0.000105,0.039648,0.026572,0.024584,0.017052,0.000105,0.000105,0.000105,0.01747,0.015587,0.000105,0.000105,0.009729,unsucc
0.059823,0.050422,0.052345,0.031514,0.026279,0.02895,0.034719,0.026172,0.022754,0.02222,0.023502,0.018588,0.021686,0.019656,0.013781,0.010683,0.005234,0.012071,unsucc
0.057343,0.057161,0.053697,0.030267,0.028353,0.042028,0.02972,0.026894,0.024432,0.02188,0.026165,0.015589,0.02188,0.01249,0.013948,0.011305,0.006017,0.011487,unsucc
0.057813,0.042241,0.050832,0.041704,8.90E-05,0.026848,0.030965,0.03186,0.035439,8.90E-05,0.018257,8.90E-05,0.015035,8.90E-05,8.90E-05,0.007338,0.002506,0.012708,unsucc
0.059869,0.063014,0.062288,0.029028,0.027818,0.046928,0.026125,0.020077,0.021045,0.020319,0.021166,0.020803,0.021771,0.013909,0.015481,0.01016,0.005926,0.010643,succ
0.062481,0.048795,0.048497,0.036596,0.036299,0.025885,0.031836,0.030646,0.02529,0.02529,0.019637,0.018149,0.019637,0.016662,0.018447,0.008033,0.005356,0.011604,succ
0.061716,0.065028,0.0572,0.03131,0.03422,0.0287,0.022378,0.027697,0.023482,0.029503,0.014049,0.023984,0.013347,0.01154,0.015253,0.00863,0.004315,0.00843,unsucc
0.071537,0.057896,0.05926,0.027584,0.035162,0.029403,0.024553,0.032586,0.030464,0.024553,0.015156,0.021522,0.015762,0.01258,0.0097,0.009548,0.004698,0.013186,unsucc
0.066217,0.052718,0.049617,0.031558,0.033929,0.033564,0.021707,0.02116,0.018242,0.02645,0.013316,0.02116,0.01587,0.01131,0.013134,0.010033,0.006202,0.00985,succ
0.062291,0.052331,0.049615,9.10E-05,0.028429,0.024355,9.10E-05,0.028158,0.025713,0.0201,9.10E-05,0.016569,9.10E-05,9.10E-05,9.10E-05,0.012585,0.006881,0.016569,unsucc
0.057603,0.062404,0.058632,0.019373,0.028802,0.048174,0.017144,0.017487,0.015944,0.021773,0.015601,0.024859,0.017144,0.009601,0.010972,0.014915,0.009429,0.014915,succ
0.056551,0.05326,0.050091,0.026204,0.032176,0.032176,0.022303,0.020353,0.018282,0.02145,0.01621,0.022669,0.016941,0.016088,0.015844,0.01426,0.006703,0.013894,succ
0.05179,0.055432,0.050523,0.038961,0.026766,0.032784,0.032784,0.000158,0.000158,0.014096,0.025816,0.019797,0.024707,0.015046,0.016946,0.008236,0.005385,0.017897,succ
0.063787,0.060043,0.053357,0.021396,0.030757,0.044664,0.018187,0.030757,0.02153,0.022065,0.015512,0.018053,0.013105,0.00896,0.010431,0.008157,0.004948,0.010564,succ
0.064486,0.000119,0.000119,0.02276,0.031294,0.000119,0.023945,0.027501,0.0211,0.021811,0.000119,0.000119,0.000119,0.01707,0.012328,0.000119,0.000119,0.017307,unsucc
0.046444,0.045529,0.046809,0.040775,0.036935,0.033278,0.027793,0.021393,0.017736,0.016456,0.024867,0.020479,0.023039,0.017371,0.020479,0.006034,0.004754,0.011702,succ
0.068528,0.045088,0.043297,0.031353,0.02986,0.026277,0.033144,0.028068,0.024485,0.024485,0.022096,0.014034,0.018214,0.019409,0.014631,0.011347,0.002687,0.01702,unsucc
0.057492,0.04797,0.050126,0.03198,0.034136,0.034675,0.02677,0.0212,0.017607,0.024075,0.019044,0.019044,0.020481,0.015631,0.017787,0.007905,0.005749,0.012037,succ
0.053096,0.063471,0.059605,0.018173,0.018783,0.095816,0.017563,0.010714,0.00868,0.012341,0.013901,0.013359,0.017902,0.006645,0.006781,0.047535,0.03872,0.026582,unsucc
0.057333,0.05996,0.065832,0.042188,0.029671,0.050842,0.038788,0.019781,0.018235,0.015763,0.029053,0.020399,0.025344,0.012363,0.020553,0.004482,0.003091,0.006336,unsucc
0.052002,0.050269,0.045588,0.035535,0.034495,0.029295,0.028254,0.019934,0.015427,0.020627,0.020281,0.020627,0.023401,0.016641,0.016814,0.012827,0.00728,0.015254,succ
0.044336,0.038351,0.038572,0.036208,0.028375,0.021651,0.025567,0.024754,0.02202,0.015296,0.022759,0.019877,0.023055,0.018252,0.016183,0.012045,0.005542,0.02202,unsucc
0.059407,0.055284,0.055131,0.034514,0.029627,0.040012,0.025351,0.024282,0.017868,0.018021,0.02413,0.02077,0.025046,0.011607,0.015883,0.012828,0.007636,0.013592,succ
0.064578,0.046778,0.044846,0.032565,0.037119,0.020422,0.026218,0.029943,0.027322,0.025942,0.014213,0.018352,0.012971,0.013523,0.015869,0.009107,0.00414,0.012005,succ
0.048791,0.065483,0.063557,0.032099,0.031029,0.040873,0.030387,0.016906,0.013696,0.023753,0.025037,0.025037,0.024609,0.018618,0.01605,0.013268,0.006206,0.014124,succ
0.061515,0.056857,0.059323,0.032607,0.023428,0.039868,0.027812,0.02836,0.026031,0.019592,0.019181,0.014523,0.015619,0.008768,0.01233,0.008357,0.006576,0.010275,unsucc
0.057697,0.058226,0.047927,0.024294,0.032348,0.03248,0.017692,0.02469,0.021917,0.025878,0.014523,0.020597,0.017428,0.012279,0.012543,0.012015,0.008714,0.015316,succ
0.040207,0.044188,0.042994,0.036425,0.021298,0.031051,0.029061,0.023089,0.019904,0.01871,0.019705,0.021497,0.019705,0.017516,0.015725,0.010151,0.004578,0.013336,succ
0.046043,0.050719,0.048201,0.03723,0.035791,0.03759,0.026079,0.022842,0.021583,0.020683,0.019604,0.020324,0.024101,0.018705,0.019784,0.008993,0.005036,0.013129,succ
0.054875,0.03867,0.041617,0.042722,0.034251,0.019704,0.040144,0.035724,0.032502,0.023202,0.022466,0.016665,0.018783,0.024215,0.021269,0.009207,0.003407,0.013627,unsucc
0.050818,0.036895,0.040376,0.04142,0.031326,0.017055,0.038984,0.030282,0.025757,0.022973,0.022624,0.014271,0.014967,0.016707,0.018448,0.008702,0.003133,0.012879,unsucc
0.064804,0.06257,0.059777,0.026257,0.035196,0.029609,0.024022,0.030168,0.024581,0.027933,0.02067,0.021788,0.015642,0.017318,0.012849,0.007263,0.005587,0.010615,unsucc
0.057582,0.05292,0.051458,0.033635,0.036103,0.030527,0.028974,0.031898,0.026414,0.024404,0.021296,0.02157,0.020565,0.014989,0.017457,0.01243,0.00585,0.014624,unsucc
0.048057,0.049012,0.046266,0.03158,0.03361,0.029133,0.024178,0.022088,0.016118,0.01976,0.023043,0.023879,0.021193,0.018865,0.019641,0.012716,0.006149,0.016118,unsucc
0.057715,0.052562,0.051973,0.037102,0.027238,0.035336,0.026796,0.026649,0.026943,0.017815,0.022821,0.019729,0.023557,0.017521,0.016637,0.00957,0.006037,0.01119,unsucc
0.046047,0.040412,0.037997,0.025761,0.029464,0.023346,0.018516,0.023507,0.018677,0.01755,0.019643,0.01916,0.019804,0.017227,0.016583,0.010465,0.00644,0.014168,succ
0.061944,0.060392,0.055736,0.023282,0.035135,0.030902,0.019896,0.034147,0.027938,0.023846,0.017426,0.022153,0.016791,0.010865,0.012417,0.011712,0.004233,0.012417,unsucc
0.066555,0.043596,0.037534,0.021798,0.032117,0.016123,0.022572,0.028118,0.023088,0.027473,0.012769,0.01651,0.011866,0.014704,0.013672,0.014446,0.006578,0.017284,succ
0.058497,0.038382,0.043468,0.038613,0.028555,0.020578,0.03896,0.040694,0.035145,0.017341,0.024393,0.01422,0.016532,0.01711,0.018035,0.007052,0.003468,0.010173,unsucc
0.06051,0.048525,0.046293,0.040066,0.026906,0.023616,0.034661,0.027494,0.023734,0.015509,0.022324,0.016802,0.022089,0.018682,0.017389,0.007755,0.003995,0.013042,succ
0.051096,0.052724,0.051972,0.040701,0.0268,0.040326,0.03181,0.026675,0.022041,0.017533,0.018159,0.014152,0.020539,0.011021,0.013275,0.005886,0.004759,0.00814,unsucc
0.070763,0.035418,0.035565,0.035345,0.043485,0.011879,0.026472,0.042678,0.037985,0.031972,0.013639,0.014666,0.010779,0.014373,0.018846,0.00418,0.001907,0.0088,unsucc
0.051548,0.050604,0.044562,0.033988,0.02719,0.032289,0.026057,9.40E-05,9.40E-05,0.01926,0.019826,0.016805,0.023225,0.016427,0.016994,0.011518,0.007742,0.013029,unsucc
0.058348,0.063682,0.059156,0.031033,0.029578,0.037175,0.028285,0.000162,0.000162,0.021012,0.01988,0.022143,0.022143,0.015193,0.015678,0.011152,0.005011,0.015678,succ
0.058013,0.057562,0.053329,0.035582,0.030718,0.035222,0.026394,0.020449,0.018197,0.02171,0.019548,0.02189,0.022611,0.016215,0.015764,0.013242,0.008468,0.013152,unsucc
0.057856,0.056111,0.053044,0.040351,0.023745,0.035697,0.034481,5.30E-05,5.30E-05,0.017135,0.025543,0.01576,0.024116,0.01375,0.015337,0.010207,0.006188,0.011846,unsucc
0.053781,0.065507,0.05924,0.020623,0.031541,0.05277,0.018601,0.016983,0.013951,0.022038,0.01759,0.024464,0.014557,0.008896,0.011727,0.019612,0.0093,0.01759,succ
0.062016,0.051092,0.056025,0.026603,0.037703,0.025194,0.028013,0.026251,0.021318,0.026075,0.018323,0.01938,0.018323,0.014623,0.015504,0.008104,0.004933,0.013742,succ
0.062425,0.040816,0.039616,0.02401,0.039616,0.018007,0.020408,0.037215,0.031212,0.039616,0.010804,0.018007,0.016807,0.026411,0.02401,0.003601,0.008403,0.014406,unsucc
0.06521,0.050405,0.047115,0.037363,0.039126,0.029139,0.030079,0.020797,0.020679,0.025496,0.022559,0.020444,0.019034,0.015392,0.019974,0.009282,0.003995,0.010222,succ
7.90E-05,7.90E-05,7.90E-05,7.90E-05,7.90E-05,0.028816,7.90E-05,7.90E-05,7.90E-05,7.90E-05,0.021691,0.019158,0.021374,0.018366,0.021216,0.009816,0.004275,7.90E-05,unsucc
0.051202,0.055611,0.05746,0.027734,0.029014,0.036552,0.024321,0.023041,0.021619,0.017778,0.02233,0.023325,0.022045,0.013796,0.016641,0.013654,0.006969,0.015503,succ
0.061026,0.06456,0.058104,0.033163,0.027319,0.046551,0.026707,0.020795,0.020659,0.018281,0.023581,0.017193,0.023989,0.014135,0.011825,0.015426,0.007951,0.017805,unsucc
0.054435,0.054239,0.040924,0.037987,0.037204,0.027805,0.023693,0.027609,0.025847,0.026238,0.017035,0.020756,0.021931,0.018602,0.020364,0.011944,0.004112,0.015665,succ
0.043818,0.050727,0.049636,0.028727,0.030909,0.036727,0.024182,0.019636,0.012909,0.017636,0.025091,0.026364,0.030182,0.020727,0.017273,0.011091,0.006545,0.012364,succ
0.050016,0.046489,0.042001,0.034947,0.035161,0.027894,0.029924,0.000107,0.000107,0.022229,0.020947,0.022443,0.021161,0.017527,0.018275,0.013252,0.005023,0.014641,succ
0.05493,0.045317,0.043395,0.035704,0.035293,0.024718,0.027465,0.021835,0.01744,0.022384,0.016754,0.022109,0.019088,0.021835,0.019775,0.009201,0.003708,0.012222,succ
0.072905,0.044232,0.04601,0.038898,0.032452,0.020004,0.035786,0.024894,0.020227,0.025117,0.020449,0.016004,0.018449,0.020671,0.019115,0.004668,0.001556,0.008891,succ
0.061254,0.052597,0.051127,0.031362,0.036099,0.026789,0.026462,0.025482,0.026299,0.025972,0.015518,0.020582,0.013394,0.015028,0.018131,0.010781,0.004574,0.014374,succ
0.058611,0.053652,0.048693,0.038323,0.030207,0.03156,0.029757,0.028404,0.02615,0.018936,0.018485,0.019838,0.01578,0.016682,0.018034,0.006312,0.002705,0.013075,succ
0.041067,0.043205,0.036789,0.025239,0.022387,0.044061,0.014544,0.018822,0.017111,0.014544,0.016541,0.014972,0.01982,0.010694,0.008983,0.032368,0.043348,0.01597,succ
8.30E-05,8.30E-05,8.30E-05,8.30E-05,8.30E-05,0.021897,8.30E-05,8.30E-05,8.30E-05,8.30E-05,0.023395,0.015403,0.026642,0.020981,0.018566,0.009408,0.003414,8.30E-05,unsucc
0.051664,0.058558,0.058558,0.033356,7.40E-05,0.04099,0.031577,0.022682,0.019791,7.40E-05,0.02661,7.40E-05,0.023423,7.40E-05,7.40E-05,0.010081,0.006745,0.012453,unsucc
0.066244,0.047938,0.044305,0.035401,0.032695,0.022295,0.032908,0.03533,0.028706,0.020372,0.017166,0.01909,0.01738,0.016169,0.015884,0.011611,0.003704,0.012537,unsucc
0.054693,0.04139,0.037324,0.029933,0.02901,0.028271,0.023097,9.20E-05,9.20E-05,0.020695,0.015521,0.023836,0.022542,0.020695,0.015152,0.010902,0.004065,0.010347,unsucc
0.055607,0.052282,0.047848,0.033438,0.031775,0.026972,0.024386,0.02882,0.02494,0.023277,0.022354,0.018844,0.026787,0.012378,0.016442,0.010161,0.004988,0.0109,unsucc
0.057194,0.050492,0.047215,0.033363,0.031576,0.031427,0.025469,0.026065,0.025767,0.022788,0.019363,0.020852,0.01832,0.016384,0.015937,0.010426,0.004468,0.011618,succ
0.042081,0.038107,0.04497,0.027993,0.035218,0.025284,0.021131,0.019505,0.018602,0.019325,0.017699,0.022756,0.015171,0.016796,0.01806,0.01192,0.005779,0.013726,succ
0.051617,0.054448,0.049875,0.031689,0.030056,0.03648,0.024066,0.021126,0.018077,0.016661,0.022106,0.021235,0.024175,0.01579,0.018077,0.011325,0.00392,0.014919,unsucc
0.062681,0.042206,0.04095,0.039317,0.029645,0.019721,0.032408,0.031906,0.025374,0.021228,0.018842,0.015702,0.020475,0.021103,0.016078,0.006406,0.003894,0.01231,succ
0.062862,0.049959,0.045658,0.033747,0.039041,0.018528,0.028122,0.0311,0.021671,0.025806,0.020513,0.022663,0.018362,0.017204,0.018197,0.011414,0.005294,0.0134,succ
0.051245,0.05441,0.054838,8.60E-05,0.028146,0.045171,8.60E-05,0.023099,0.021815,0.018051,8.60E-05,0.020703,8.60E-05,8.60E-05,8.60E-05,0.009667,0.005304,0.01172,unsucc
0.063996,0.052249,0.049443,0.030157,0.034453,0.027001,0.027352,0.026212,0.022442,0.024196,0.01727,0.021303,0.018059,0.016569,0.015429,0.010871,0.004646,0.015166,unsucc
0.064393,0.043962,0.041408,0.029734,0.030281,0.022984,0.027362,0.027727,0.02645,0.022984,0.017329,0.018242,0.0166,0.014958,0.013864,0.014958,0.005108,0.014776,succ
0.053911,0.053751,0.048472,0.027836,0.025276,0.040953,0.024476,0.019997,0.019837,0.019037,0.021117,0.022076,0.017277,0.014398,0.012638,0.023676,0.009758,0.018877,succ
0.05358,0.043838,0.046761,0.032473,0.039454,0.030362,0.02403,0.014126,0.011853,0.02062,0.017048,0.027764,0.019646,0.017211,0.01786,0.01234,0.007469,0.020296,succ
0.058976,0.047089,0.044194,0.028497,0.03185,0.019049,0.026059,0.031698,0.029259,0.02484,0.014173,0.016306,0.013258,0.018135,0.014782,0.010363,0.004572,0.013334,unsucc
0.056748,0.047066,0.045971,0.031237,0.028543,0.025091,0.026269,0.036878,0.035278,0.02307,0.015576,0.017681,0.016166,0.015997,0.014566,0.009009,0.004968,0.011956,unsucc
0.053259,0.052982,0.054092,0.026907,0.021914,0.039112,0.023578,0.020804,0.020527,0.015534,0.020527,0.018585,0.018031,0.011373,0.012483,0.009431,0.005548,0.009986,unsucc
0.060943,0.035017,0.038047,0.0367,0.024579,0.014815,0.03468,0.035354,0.037037,0.020539,0.012795,0.011953,0.010101,0.018855,0.014478,0.006061,0.002357,0.010774,unsucc
0.047117,0.047265,0.04563,0.031361,0.026902,0.029132,0.026754,0.021254,0.022146,0.022444,0.01843,0.020065,0.021998,0.017241,0.015012,0.012931,0.007729,0.013377,succ
0.057521,0.049765,0.048109,0.030155,0.028412,0.028063,0.027105,0.025623,0.018999,0.017605,0.023183,0.023531,0.024403,0.019871,0.016908,0.020394,0.008715,0.017256,unsucc
0.062194,0.051117,0.052072,0.039022,0.039722,0.028073,0.031447,0.030301,0.028964,0.026991,0.017888,0.025845,0.019097,0.019097,0.01897,0.008339,0.004647,0.011713,unsucc
0.053108,0.051792,0.049984,0.036172,0.026472,0.040447,0.027129,0.02269,0.018579,0.016606,0.020224,0.019895,0.017922,0.014962,0.016442,0.014633,0.00707,0.012167,succ
0.059811,0.057668,0.044813,0.03178,0.023924,0.035351,0.028745,0.02321,0.017675,0.017675,0.021068,0.01589,0.022139,0.012319,0.015533,0.01339,0.006249,0.01339,succ
0.047552,0.051264,0.040068,0.029639,0.020388,0.029226,0.024159,0.030994,0.024571,0.015202,0.021979,0.01532,0.021095,0.011785,0.01043,0.016204,0.006128,0.013611,unsucc
0.011628,0.023256,0.023256,0.033363,0.031576,0.011628,0.011628,0.011628,0.023256,0.034884,0.019363,0.020852,0.011628,0.046512,0.011628,0.010426,0.004468,0.011628,succ
0.063033,0.046811,0.047738,0.036429,0.046162,0.028272,0.027809,0.027253,0.024286,0.029106,0.018817,0.024101,0.019281,0.020393,0.025584,0.008435,0.003986,0.009918,unsucc
0.058097,6.70E-05,6.70E-05,0.039599,0.034658,6.70E-05,0.036795,0.020501,0.019165,0.028648,6.70E-05,6.70E-05,6.70E-05,0.025643,0.021436,6.70E-05,6.70E-05,0.015225,unsucc
0.068474,0.047076,0.045114,0.036377,0.026213,0.021576,0.030849,0.039051,0.038695,0.019258,0.01587,0.016227,0.019971,0.016049,0.014979,0.009451,0.003745,0.014265,unsucc
0.048233,0.052333,0.045219,0.040396,0.029664,0.045098,0.027975,0.02484,0.017605,0.018329,0.025081,0.021343,0.027734,0.018811,0.020982,0.012902,0.005306,0.009526,succ
0.064805,0.05335,0.049113,0.036247,0.033579,0.026204,0.032638,0.030441,0.029813,0.023537,0.02134,0.017888,0.019614,0.016005,0.014593,0.009101,0.003295,0.012239,succ
0.051031,0.053264,0.046991,0.038061,0.037848,0.03317,0.025941,0.02509,0.019987,0.023389,0.020413,0.024027,0.021901,0.019137,0.020413,0.009994,0.005316,0.01297,unsucc
0.044901,0.050992,0.045184,0.029462,0.032153,0.03272,0.023088,0.022238,0.02238,0.017989,0.023796,0.02238,0.023513,0.016856,0.016856,0.013456,0.006091,0.016572,succ
0.051709,0.042184,0.044735,0.033509,0.042694,0.028066,0.028066,0.00017,0.00017,0.028236,0.020071,0.025515,0.0182,0.023133,0.023814,0.007824,0.003742,0.009015,succ
0.065259,0.048135,0.049277,0.036339,0.041476,0.026256,0.031012,0.028158,0.022831,0.027207,0.015982,0.020548,0.014269,0.020167,0.017314,0.010464,0.005137,0.012557,succ
0.054411,0.0486,0.045254,0.033457,0.035217,0.025004,0.029054,0.024828,0.022363,0.022275,0.020426,0.018753,0.023067,0.019017,0.018313,0.010917,0.00405,0.013735,unsucc
0.057611,0.053258,0.060172,0.026117,0.031494,0.035719,0.022276,0.026245,0.022532,0.020868,0.014339,0.02138,0.013059,0.014339,0.012162,0.01229,0.006785,0.015107,unsucc
0.041965,0.052086,0.047725,0.037768,0.028141,0.031268,0.02847,0.025426,0.018103,0.018514,0.020324,0.019008,0.020406,0.016786,0.020077,0.007735,0.00288,0.010779,unsucc
0.060118,0.052988,0.052108,0.035648,0.030719,0.037145,0.031511,0.023501,0.022093,0.020157,0.025702,0.019364,0.020245,0.013819,0.016196,0.010827,0.004577,0.014171,unsucc
0.055806,0.071557,0.065032,0.042079,0.030828,0.04883,0.031503,0.014626,0.012826,0.020252,0.028128,0.021152,0.029028,0.010801,0.018677,0.008776,0.007876,0.009901,succ
0.053428,0.040183,0.036509,0.036509,0.024265,0.025824,0.027159,0.031612,0.024043,0.013357,0.019145,0.012689,0.014915,0.015361,0.018032,0.010686,0.004898,0.008905,unsucc
0.047734,0.052115,0.05,0.039124,0.03565,0.032326,0.033837,0.033082,0.027492,0.022054,0.022054,0.01994,0.018429,0.01571,0.019033,0.006798,0.003172,0.011631,succ
0.063258,0.049114,0.051601,0.036214,0.041187,0.029841,0.029375,0.020827,0.019583,0.027044,0.020671,0.020516,0.01834,0.017408,0.02005,0.011191,0.006062,0.013366,succ
0.053133,0.055038,0.046147,0.030059,0.031541,0.030906,0.023285,0.028789,0.02265,0.020533,0.016088,0.020745,0.01757,0.015876,0.017358,0.015453,0.007621,0.014395,unsucc
6.70E-05,6.70E-05,6.70E-05,6.70E-05,6.70E-05,0.024413,6.70E-05,6.70E-05,6.70E-05,6.70E-05,0.021851,0.020772,0.019962,0.014297,0.01632,0.015241,0.010656,6.70E-05,unsucc
0.000188,0.000188,0.000188,0.000188,0.000188,0.035432,0.000188,0.000188,0.000188,0.000188,0.023747,0.018093,0.024124,0.014889,0.019035,0.013946,0.00735,0.000188,succ
0.052259,0.049247,0.043524,0.034488,0.029669,0.027861,0.028012,0.029217,0.026958,0.021386,0.018072,0.022139,0.024548,0.018675,0.015361,0.009488,0.003916,0.012349,succ
0.058756,0.000288,0.000288,0.036866,0.02477,0.000288,0.03197,0.013537,0.011809,0.017281,0.000288,0.000288,0.000288,0.016993,0.014401,0.000288,0.000288,0.014401,succ
0.052653,0.044921,0.049054,0.038123,0.033991,0.027193,0.032391,0.033991,0.031192,0.019995,0.016662,0.021061,0.016796,0.017995,0.019328,0.007198,0.003599,0.013063,succ
0.058765,0.05438,0.049008,0.035084,0.028615,0.034865,0.028396,0.030369,0.025874,0.017542,0.020612,0.019735,0.019625,0.011293,0.012499,0.010196,0.007126,0.012499,succ
0.044569,0.050373,0.043325,0.023839,0.026534,0.041667,0.019486,0.024668,0.01762,0.018449,0.019693,0.021559,0.018449,0.014718,0.014511,0.014303,0.006012,0.011609,succ
0.047761,0.000175,0.000175,0.034815,0.025192,0.000175,0.024143,0.019944,0.01732,0.018719,0.000175,0.000175,0.000175,0.01627,0.012071,0.000175,0.000175,0.014521,succ
0.06726,0.046824,0.047633,0.03102,0.03793,0.025434,0.029991,0.036754,0.032931,0.027198,0.013966,0.021905,0.012937,0.020288,0.016613,0.008968,0.00544,0.01132,unsucc
0.04985,0.041847,0.035845,0.027176,0.032177,0.022007,0.024175,0.031344,0.024842,0.026676,0.018673,0.016506,0.017089,0.019173,0.017839,0.013171,0.004668,0.018173,unsucc
0.070105,0.057075,0.054505,0.02661,0.038172,0.030831,0.018903,0.025876,0.024775,0.02294,0.015232,0.02294,0.015599,0.014131,0.014498,0.008442,0.005322,0.012296,succ
0.058922,0.045931,0.046015,0.033778,0.036711,0.025564,0.028581,0.029922,0.026737,0.024139,0.018188,0.018775,0.018356,0.018104,0.019613,0.007208,0.003856,0.01341,unsucc
0.055898,0.0515,0.047396,0.02834,0.031271,0.037428,0.01974,0.01759,0.016808,0.022183,0.015343,0.021499,0.017492,0.013095,0.016417,0.011824,0.007427,0.013486,unsucc
0.05345,0.047291,0.048171,0.03424,0.034093,0.026395,0.029108,0.025222,0.022142,0.020676,0.022656,0.019576,0.020456,0.016277,0.01789,0.008358,0.005059,0.012464,unsucc
0.060991,0.05029,0.051666,0.033629,0.037909,0.033323,0.024304,0.025375,0.023082,0.024152,0.01926,0.024457,0.018037,0.016356,0.019566,0.006726,0.00428,0.010089,succ
0.048567,0.047619,0.049198,0.03909,0.029614,0.031983,0.0368,0.021559,0.018716,0.022822,0.026613,0.019427,0.025744,0.019822,0.017531,0.008766,0.004501,0.013899,unsucc
0.06026,0.05669,0.051835,0.035413,0.024989,0.031415,0.032129,0.028702,0.024418,0.018563,0.026703,0.021134,0.026988,0.014422,0.014422,0.012423,0.005283,0.014565,succ
0.057765,0.052136,0.05149,0.032297,0.038756,0.027498,0.02676,0.027591,0.021039,0.027037,0.021316,0.02187,0.021039,0.019101,0.018732,0.006828,0.004891,0.01015,unsucc
0.060115,0.048126,0.045339,0.038163,0.035799,0.026005,0.030564,0.029382,0.026174,0.023641,0.019419,0.01925,0.021108,0.017562,0.014016,0.009625,0.003546,0.011651,unsucc
0.056415,0.047642,0.048495,0.028878,0.035214,0.027416,0.026441,0.029609,0.027659,0.022664,0.020958,0.020714,0.016937,0.016206,0.019983,0.008651,0.004874,0.011454,unsucc
0.045472,0.044101,0.04161,0.035131,0.040987,0.021303,0.024044,0.024916,0.019684,0.024542,0.016943,0.025165,0.01632,0.020431,0.019808,0.008596,0.003613,0.01171,succ
0.072031,0.061047,0.06292,0.03593,0.024862,0.030226,0.035675,0.026054,0.022648,0.019072,0.025543,0.018221,0.021541,0.014134,0.013367,0.010728,0.004598,0.013538,unsucc
0.064156,0.0591,0.055614,0.025802,0.039226,0.037308,0.024407,0.02371,0.020049,0.028591,0.019526,0.02249,0.018654,0.014644,0.012552,0.017957,0.008194,0.017782,succ
