@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'tingdunshu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
1.452586207,4.331896552,0.333333333,4.682471264,2.109195402,0.208333333,4.843390805,0.04454023,0.432471264,0.948275862,2.007183908,0.208333333,4.313218391,0.83045977,696,2434,3.497126437,succ
1.535321821,4.56043956,0.527472527,4.014128728,2.029827316,0.193092622,3.885400314,0.018838305,0.32967033,0.79277865,2.047095761,0.182103611,3.306122449,0.819466248,637,1714,2.690737834,succ
1.090234858,3.796044499,0.446229913,3.381953028,1.579728059,0.1223733,3.718170581,0.032138443,0.226205192,0.52657602,1.744128554,0.135970334,3.26946848,0.719406675,1618,4218,2.606922126,unsucc
1.480475382,4.855687606,0.578947368,5.297113752,2.629881154,0.118845501,4.898132428,0.025466893,0.356536503,0.709677419,2.146010187,0.196943973,4.23089983,1.166383701,1178,4140,3.514431239,unsucc
1.858085809,5.330033003,0.095709571,4.252475248,2.338283828,0.184818482,4.260726073,0.011551155,0.397689769,0.800330033,2.768976898,0.216171617,3.579207921,0.891089109,606,1739,2.869636964,succ
1.594202899,4.341614907,0.720496894,3.762939959,2.447204969,0.133540373,3.797101449,0.044513458,0.286749482,0.560041408,1.830227743,0.169772257,3.284679089,0.667701863,966,2100,2.173913043,succ
1.552238806,5.614427861,0.325870647,6.074626866,2.937810945,0.258706468,5.383084577,0.02238806,0.723880597,0.855721393,2.935323383,0.176616915,4.402985075,1.027363184,804,2678,3.330845771,unsucc
1.559139785,4.44265233,0.91218638,5.137992832,2.390681004,0.20609319,3.426523297,0.007168459,0.564516129,0.926523297,2.788530466,0.209677419,2.688172043,0.759856631,558,1320,2.365591398,succ
1.91092437,5.704201681,0.591596639,5.48907563,2.820168067,0.178151261,5.092436975,0.010084034,0.431932773,0.872268908,2.766386555,0.240336134,4.361344538,1.018487395,595,2196,3.690756303,succ
1.569805195,4.662337662,0.383116883,4.269480519,2.228896104,0.222402597,4.202922078,0.025974026,0.38961039,0.579545455,2.097402597,0.159090909,3.612012987,0.837662338,1232,3406,2.76461039,unsucc
1.598484848,4.206709957,0.752164502,3.532467532,1.922077922,0.083333333,3.922077922,0.050865801,0.187229437,0.501082251,1.687229437,0.152597403,3.465367965,0.574675325,1848,5126,2.773809524,unsucc
1.066882416,3.710895361,0.239482201,3.990291262,1.816612729,0.213592233,3.437971953,0.020496224,0.284789644,0.533980583,1.554476807,0.16828479,2.951456311,0.77562028,1854,4118,2.221143474,unsucc
1.058823529,3.42,0.430588235,3.229411765,2.281176471,0.145882353,4.317647059,0.088235294,0.282352941,0.496470588,1.648235294,0.2,3.948235294,0.835294118,1700,4064,2.390588235,unsucc
1.483388704,4.5,0.255813953,6.034883721,2.207641196,0.189368771,8,0.03986711,0.387043189,3.903654485,2.237541528,0.1910299,7.262458472,1.089700997,602,1655,2.749169435,succ
1.262975779,3.951557093,0.044982699,3.366782007,2.096885813,0.211072664,3.833910035,0.024221453,0.359861592,0.519031142,1.923875433,0.193771626,3.294117647,0.871972318,289,692,2.394463668,succ
1.264925373,4.753731343,0.598880597,3.826492537,2.326492537,0.125,4.270522388,0.039179104,0.354477612,0.47761194,2.11380597,0.167910448,3.753731343,0.785447761,536,1288,2.402985075,succ
1.47082768,5.013568521,0.87109905,4.807327001,2.590230665,0.208955224,3.995929444,0.033921303,0.320217096,0.70963365,2.545454545,0.204884668,3.343283582,0.930800543,737,2032,2.757123474,succ
2.235724744,6.935578331,0.702781845,6.54465593,3.551976574,0.197657394,6.420204978,0.027818448,0.540263543,1.136163982,3.465592972,0.314787701,5.578330893,1.320644217,683,3117,4.563689605,succ
1.231939163,4.80608365,0.414448669,5.558935361,2.807984791,0.180608365,4.579847909,0.047528517,0.55513308,0.8878327,2.648288973,0.136882129,3.912547529,1.134980989,526,1666,3.16730038,succ
1.453453453,3.959459459,0.204204204,3.432432432,1.812312312,0.153153153,3.566066066,0.033033033,0.345345345,0.645645646,2.186186186,0.136636637,3.102102102,0.626126126,666,1671,2.509009009,succ
1.321563682,4.912988651,0.307692308,4.967213115,2.160151324,0.081967213,4.920554855,0.042875158,0.383354351,0.90037831,1.896595208,0.210592686,4.437578815,0.881462799,1586,5542,3.494325347,unsucc
1.436185133,4.900420757,0.266479663,5.272089762,2.224403927,0.18513324,4.796633941,0.028050491,0.434782609,0.849929874,2.325385694,0.180925666,3.974754558,0.856942496,713,2307,3.235624123,succ
1.385856079,3.830024814,0.392059553,3.740694789,2.239454094,0.148883375,3.926799007,0.013647643,0.32133995,0.527295285,1.806451613,0.17369727,3.361042184,0.893300248,1612,4054,2.514888337,unsucc
1.325819672,4.651639344,0.445696721,4.024590164,2.223360656,0.194672131,4.597336066,0.016393443,0.25204918,0.547131148,2.282786885,0.120901639,4.021516393,0.910860656,976,3114,3.19057377,succ
1.462962963,4.064814815,0.435185185,2.953703704,1.787037037,0.185185185,4.481481481,0.055555556,0.092592593,0.611111111,2.277777778,0.240740741,4.074074074,0.740740741,216,582,2.694444444,unsucc
1.175388967,4.362093352,0.42291372,4.024045262,1.707213579,0.212164074,3.983026874,0.031117397,0.379066478,0.630834512,2.254596888,0.147100424,3.420084866,0.718528996,707,1837,2.598302687,succ
2.380530973,11.24336283,1.225663717,13.1460177,3.482300885,0.491150442,8.269911504,0.030973451,0.756637168,2.345132743,5.092920354,0.305309735,7.07079646,2.097345133,226,1295,5.730088496,succ
