@attribute '规则190' numeric
@attribute '规则191' numeric
@attribute '规则192' numeric
@attribute '规则193' numeric
@attribute '规则194' numeric
@attribute '规则195' numeric
@attribute '规则196' numeric
@attribute '规则197' numeric
@attribute '规则198' numeric
@attribute '规则199' numeric
@attribute 'class' { unsucc, succ}
@data

1.402903811,5.729582577,1.301270417,6.208711434,2.343012704,0.234119782,4.782214156,0.034482759,0.564428312,1.030852995,2.549909256,0.176043557,3.932849365,0.876588022,3894,3.533575318,0.087535,0.020532,0.02287,0.022359,0.011399,0.014394,0.011837,0.006722,0.006722,0.010376,0.007818,0.008037,0.006284,0.005845,0.004092,0.004676,0.01644,0.004457,0.005626,0.005699,0.005261,0.003946,0.007745,0.005334,0.004092,0.002557,0.002046,0.012348,0.0038,0.001607,0.004896,0.003288,0.001754,0.0019,0.001827,0.001096,0.000146,0.002046,0.001315,0.003726,0.002338,0,0.000804,0.003069,0,0.000146,0.001388,0.000877,0,0.001242,0.000585,0.001754,0.002703,0.001096,0.001169,0.001096,7.30E-05,0.001096,0.001681,0,0.001388,0.001096,0.001754,0.001096,0.000877,7.30E-05,0.0019,0.000877,0.000146,0.000219,0.000511,0.002484,0.000146,0.001388,0.000585,0.001023,0,0.00095,0.000292,0.002338,0,0.001242,0,0.001827,0,0.000438,0.002411,0.000365,0.001388,0.00095,7.30E-05,0.000365,0.0019,7.30E-05,7.30E-05,0.000511,0.001461,0.001681,7.30E-05,0,0.001096,0.000219,0.000146,0.000292,0,0,0.000292,0.001169,0.000731,0.000219,0.000292,0.000219,0.000511,0.00095,0.000292,0.000585,0.000219,0.000219,0.001461,0.001023,0,0,0.000365,0,0.000804,0.000585,0.003361,0.000731,0,0.000585,0.000731,0,0.000292,0,0.001607,0.000292,0.000438,0.001169,0.000585,0.000292,0.000731,0.000438,7.30E-05,7.30E-05,0,7.30E-05,0.000585,0.000731,0.000365,0.000292,0.000804,0.00095,0.000219,0.000585,0,0.000438,0.000804,0.00095,0.000292,0.001096,0.000146,0.000511,0,0,0.001023,0.000658,0.000658,0.000804,0.000585,0.000292,0.000585,0.000877,0,0.000146,0,0.001534,0,0,0.000146,7.30E-05,0,0,0.000365,0.000292,0.000146,0.001169,0.000292,7.30E-05,0.000658,7.30E-05,0.000219,0.000585,0.000658,0.000219,0.000292,0.000146,0.000146,0.000804,0.000292,7.30E-05,unsucc
1.104166667,3.233552632,0.380482456,3.575657895,1.674342105,0.158991228,3.394736842,0.019736842,0.360745614,0.5625,1.851973684,0.103070175,2.819078947,0.658991228,1965,2.154605263,0.065087,0.051687,0.030563,0.020793,0.016239,0.012542,0.015249,0.016569,0.016503,0.013268,0.006139,0.011552,0.006271,0.007525,0.004819,0.007789,0.005743,0.006535,0.004885,0.005413,0.006865,0.004885,0.006271,0.002508,0.004885,0.003169,0.001716,0.001782,0.002376,0.003433,0.00099,0.002178,0.003367,0.002376,0.002112,0.002376,0.003895,0.003631,0.002112,0.00231,0.002772,6.60E-05,0.003433,0.002244,6.60E-05,0.00264,0.001584,0.000792,0,0.00165,0.004291,0.000396,0.00165,0.001122,0.002046,0.001914,0.000132,0.001716,0.001584,0,0.003301,0.001386,0.002046,0.000792,0.001782,0.00099,0.001716,0.000726,0.00033,0.000264,0.001188,0.001056,0.000528,0.000924,0.002772,0.000792,0,0.000924,0.000528,0.002376,0,0.000858,0,0.000792,0,0.00165,0.001584,0.000792,0.000792,0.002838,0.000528,0.001056,0.001254,0.000198,6.60E-05,0.000198,0.001386,0,0.000198,0.000462,0.00066,0.000198,0.00066,0.000924,0,0,0.001122,0.000792,0.000264,0.000462,0.000396,0.003301,0.000858,0.00132,6.60E-05,0.00099,0.000462,0.000198,0.002244,0.000726,0,6.60E-05,0.000132,0,0.001782,0.002244,0.002508,0.000594,0,0.001188,0.000198,0,0.000924,0,0.000594,0.002046,0.001848,0.001386,0.00066,6.60E-05,0.000594,0.000198,0.003169,0.00033,0.000726,0.000528,0.000132,0.001056,0.000264,0.000528,0.001056,0.000858,0.000264,0.001518,0,0.001056,0.00099,0.001452,0.000462,0.000198,0.000132,0.000594,0,0,0.000132,0.00033,0,0.000462,0.000198,6.60E-05,0.001386,0.000726,0,0.000528,0.000132,0.001056,0,0,0.000594,0.000528,0,0,0.00231,0.00099,0.00066,0.000726,0.000594,0.000462,0.000726,6.60E-05,0.000462,0.000132,0.000792,0.000198,0.00099,0.000462,0.000792,0.000396,0,0.00033,succ
1.58531746,5.476190476,0.347222222,5.192460317,2.94047619,0.154761905,4.916666667,0.037698413,0.476190476,0.956349206,2.938492063,0.208333333,4.21031746,1.156746032,2920,2.896825397,0.069112,0.027211,0.025526,0.028737,0.017579,0.016214,0.014288,0.017258,0.016857,0.002007,0.009472,0.005298,0.003933,0.008188,0.005057,0.005539,0.005218,0.005378,0.002649,0.00602,0.005057,0.003291,0.010676,0.00602,0.006743,0.006582,0.001365,0.004094,0.002809,0.001846,0.001044,0.002649,0.003131,0.001686,0.001124,0.002649,0.008509,0.003452,0.002007,0.000161,0.002248,0,0.002087,0.001686,0,0.000562,0.001766,0.000963,0,0.001766,0.002248,0.000482,0.001926,0.001686,0.000883,0.001284,0.000642,0.000241,0.001445,0,0.000482,0.000321,0.001766,0.001124,0.002408,0.000321,0.001525,0.001204,8.00E-05,0.001926,0.001686,0.001124,0.000161,0.001926,0.003692,0.001525,0,0.000803,0.000482,0.000722,0,0.000722,0,0.000241,0,0.000883,0.001686,0.001044,0.001605,0.001124,0,0.000722,0.000401,0.000562,0.000321,0,0.000401,0,0.000482,0,0.000321,0.000963,0.000722,0.000401,8.00E-05,0,8.00E-05,0.000482,0.000482,0.000883,0.000722,0.000482,0.001605,0.000562,0.000883,0.000482,8.00E-05,0.000963,0.000883,0.000722,0,0,0.000482,0,0.000722,0.000883,0.002087,0.000963,0,0.000642,0.001044,0,0.000321,0,0.000241,0.000241,0.000803,0.000321,8.00E-05,0.000883,0.000963,0.000562,0.000401,8.00E-05,0,0.000401,0.001605,0.000642,0.000241,0.000482,0.001445,0.000722,8.00E-05,0.000642,8.00E-05,0.001044,0.000883,0.000321,0.000161,0.001365,0.000401,0.000401,0,0,0.000482,0.000562,0.000482,0.000401,0.000642,0.000241,8.00E-05,0.000482,0,0.001686,0,0.002087,0,0,8.00E-05,0,0,0,0,0.000241,0.000883,0.000401,0.000161,0.000241,0.000803,0,0.000401,0.000722,0.000722,0.000401,0.000722,0.000401,0.000963,0.000482,0.000562,0,unsucc
1.561696658,4.893316195,0.456298201,4.455012853,2.132390746,0.137532134,4.129820051,0.017994859,0.349614396,0.614395887,2.281491003,0.179948586,3.440874036,0.814910026,2159,2.775064267,0.069981,0.033168,0.028626,0.024682,0.011235,0.013506,0.01506,0.013745,0.013686,0.005737,0.008964,0.006335,0.00759,0.005677,0.004363,0.005199,0.00747,0.005618,0.005916,0.013148,0.010578,0.005498,0.00502,0.003705,0.002809,0.006096,0.001375,0.00753,0.002271,0.004781,0.002869,0.002211,0.001912,0.001972,0.001434,0.001912,0.000478,0.003765,0.001135,0.001434,0.002689,0,0.00251,0.003167,6.00E-05,0.004303,0.001016,0.002032,0,0.00263,0.002331,0.002331,0.001434,0.001375,0.00239,0.001673,0.000239,0.002271,0.002271,0,0.002211,0.000418,0.002151,0.000956,0.001255,6.00E-05,0.000777,0.000717,0.000418,0.000717,0.001494,0.000956,0.00012,0.001375,0.001554,0.001315,0,0.001793,0.000598,0.001793,0,0.001793,0,0.001853,0,0.000717,0.000837,0.001494,0.000896,0.001076,6.00E-05,0.000657,0.000956,0.001673,6.00E-05,0.000956,0.000717,0,0.000657,0,0.001375,0.000777,0.000478,6.00E-05,0.000299,0,0.000657,0.001434,0.000239,0.000239,0.000538,0.001733,0.000956,0.001673,6.00E-05,0.001135,0.000837,0.000418,0.000956,0.001016,0,0,0.000418,0,0.000717,0.000299,0.000956,0.000896,0,0.000717,0.000598,0,0.000478,0,0.000777,0.000896,0.000598,0.000418,0.001673,0.000239,0.000837,0.000598,0.000299,0.00012,0,0.000239,0.000478,0.000179,0.000359,0.000598,0.000299,0.000359,0.000777,0.000418,0,0.000418,0.000837,0.001494,0.000896,0.000478,0.000239,0.001255,0,0,0.000538,0.00012,0.000956,0.001912,0.000837,6.00E-05,0.000478,0.000418,0,0.001733,0.000359,0.000717,0,0,0.000418,0,0,0,0.001135,0.001076,0.000299,0.000598,0.000179,0.000299,0.001375,0.000299,0.001195,0.000418,0.001853,0.000538,0.000418,0.000598,0.000478,0.000299,0.000359,0,succ
2.661257606,6.931034483,0.156186613,5.247464503,3.176470588,0.1663286,6.290060852,0.038539554,0.393509128,1.06693712,4.107505071,0.298174442,5.464503043,1.123732252,4174,4.23326572,0.093822,0.028448,0.020164,0.016247,0.021513,0.013678,0.019651,0.018687,0.018687,0.003468,0.012779,0.004559,0.008027,0.004495,0.00533,0.006101,0.002248,0.005523,0.003917,0.017981,0.012266,0.003596,0.004367,0.002504,0.002826,0.001734,0.006358,0.008027,0.004238,0.001927,0.000706,0.003982,0.001605,0.002183,0.001156,0.00167,0.00167,0.004559,0.001734,0.000706,0.001991,0,0.00411,0.002504,6.40E-05,0.000514,0.000514,0.003853,0,0.000706,0.003982,0.001927,0.000963,0.000706,0.000706,0.001284,0.000385,0.00122,0.001991,0,0.001477,0.00122,0.001605,0.001927,0.00122,0,0.001349,0.000771,0.000128,0.002248,0.000514,0.001862,0.000385,0.002954,0.004495,0.002376,0,0.000963,0.000578,0.001284,0,0.001477,0,0.000963,0,0.000321,0.000771,0.001862,0.000899,0.000385,6.40E-05,0.001477,0.003853,0.000771,0.000128,0.00122,0.001284,0,0.000771,0,0.000899,0.001156,0.000642,0.001092,0,0,0.000578,0.000963,0.001541,0.000128,0.000642,0.000128,0.002183,0.001027,0.000257,6.40E-05,0.001991,0.001156,0.000257,0.000128,0,0,0.000771,0,0.00411,6.40E-05,0.000578,0.000899,0,0.00045,0.000771,0.001477,0.000193,0,0.00045,0.001349,0.00167,0.00122,0.000963,0.000385,0.001284,0.001092,0.000321,6.40E-05,6.40E-05,0.000835,0.005009,0.000706,0.00045,0.000578,0.001349,0.000514,0.000578,0.000514,0,0.00045,6.40E-05,0.001092,0.000642,0.001734,0.001734,0.002312,0,0,0.000385,0.000128,0.000385,0.001284,0.000128,0.000578,0.000321,6.40E-05,0,0.001605,0,0.000578,0,0,0.000321,0,0,0,0.000193,0.000128,0.001092,0.000771,0.000193,0.000321,0.000899,0.000128,0,0.00045,0.000193,0.000193,0.000514,0.000642,0.000257,0.000385,0.000193,0,unsucc
1.621621622,5.373310811,0.721283784,5.701013514,2.638513514,0.185810811,4.918918919,0.015202703,0.432432432,0.662162162,2.474662162,0.201013514,4.146959459,0.993243243,3640,3.074324324,0.102032,0.041873,0.037898,0.031537,0.02447,0.01864,0.022261,0.018993,0.018905,0.017403,0.014223,0.008746,0.009541,0.009541,0.006625,0.006802,0.003622,0.004064,0.006449,0.009187,0.005124,0.005919,0.00477,0.00371,0.005565,0.007686,0.001678,0.003799,0.001943,0.003092,0.003269,0.001325,0.003269,0.002915,0.002827,0.003975,0.011837,0.006802,0.00265,0.003092,0.00318,0,0.00212,0.00212,0,0.002385,0.001943,0.001678,0,0.000618,0.002032,0.001767,0.003357,0.001237,0.001767,0.003445,0.000177,0.001678,0.003357,0,0.003092,0.000707,0.001325,0.001237,0.000883,0,0.000972,0.000883,0.000618,0.003092,0.001767,0.001767,0.001502,0.00212,0.001502,0.001502,0,0.002473,0.000707,0.00212,0,0.001767,0,0.001943,0,0.00106,0.000618,0.002562,0.000883,0.000442,0,0.000707,0.000972,0.000972,0.000265,0,0.00106,0,0.000972,0,0.00106,0.001237,0.000618,0.00212,0.000442,0,0.000795,0.000883,0.00053,0.000707,0.000883,0.001148,0.001767,0.000883,0.001148,0.000972,0.000883,0.000618,0.001237,0.000972,0,0,0.000442,0,0.000442,0.000707,0.003445,0.000883,0,0.001148,0.000177,0,0.000442,0,0.001148,0.003445,0.000618,0.000707,0.000442,0.000442,0.000795,0.000442,0.002827,0.002739,0,0.000795,0.005124,0.000353,0.000265,0.000707,0.001767,0.000353,0.000177,0.000353,0,0.00212,0.000353,0.000353,0.000707,0.000442,0.000707,0.000883,0,0,0.000795,0.000618,0.000265,0,0.000353,0.000177,0.000618,0.00053,0,0.001678,0.000177,0.000707,0,0,0.000795,0,0,0.000265,0,0.001325,0.001148,0.001502,0.000265,0.000707,0.001943,0,0.000353,0.000442,0.000618,0.000265,0.00106,0,0.00053,0.000265,0.000353,0,unsucc
2.837837838,6.637519873,0.138314785,5.295707472,3.662957075,0.217806041,5.753577107,0.063593005,0.578696343,1.046104928,4.022257552,0.222575517,4.910969793,1.340222576,2640,4.197138315,0.098951,0.022459,0.024088,0.019047,0.02419,0.015838,0.013852,0.007843,0.007741,0.004227,0.01375,0.005908,0.007537,0.008708,0.00387,0.00881,0.001986,0.005144,0.005602,0.025413,0.007792,0.008454,0.004583,0.004329,0.003005,0.007232,0.000458,0.002394,0.006519,0.001426,0.001681,0.001069,0.001681,0.002546,0.001375,0.002394,0.005398,0.003361,0.001579,0.00219,0.001833,5.10E-05,0.002546,0.004176,0.000102,0.000917,0.000866,0.001732,0,0.000356,0.003005,0.001324,0.002292,0.000866,0.001528,0.002394,0.003056,0.001273,0.00112,0,0.001884,0.000662,0.001986,0.001681,0.002139,5.10E-05,0.00219,0.001426,0.000509,0.000815,0.002648,0.00219,0.000356,0.003412,0.00163,0.005347,0,0.000866,0.000713,0.003208,0,0.004023,0.000102,0.001579,0,0.002292,0.001019,0.001222,0.000509,0.000153,0,0.002648,0.002088,0.00056,0.000153,0.000306,0.00112,0,0.00056,0,0.00056,0.001324,0.000255,0.000866,0,0,0.000509,0.000662,0.000866,0.000306,0.001375,0.001477,5.10E-05,0.000968,0.000356,5.10E-05,0.001019,0.000815,0.000509,0.000815,0,0,5.10E-05,0,0.000255,5.10E-05,0.000917,0.000509,0,0.001324,0,0.000306,0.000458,0,0.000255,0.001986,0.001782,0.000662,0.001324,0.000306,0.001426,0.000509,0.000102,0.002597,0,0,0.001069,0.000458,0.000509,0.000713,0.00056,0.000662,0.000713,0.000458,5.10E-05,0.000866,0.000917,0.001273,0.001426,0.000764,0.000153,0.001833,0,0,0.000815,0,0.000153,0.000255,0.00056,0.000407,0.000764,0.000356,0.000102,0.001273,0.000255,0.000917,0,0,5.10E-05,0,0,0,5.10E-05,0.00056,0.000764,0.000662,0.000611,0.000102,0.000815,0.000255,0.000255,0.000611,0.000356,0.000153,0.000407,0.000458,0.000866,0.000255,0.000153,5.10E-05,succ
1.793214863,5.471728595,0.305331179,4.513731826,2.399030695,0.126009693,4.903069467,0.032310178,0.373182553,0.84006462,2.256865913,0.163166397,4.255250404,0.935379645,3838,3.100161551,0.084788,0.016622,0.023327,0.020045,0.018997,0.020394,0.015575,0.022699,0.022699,0.007264,0.011803,0.006495,0.006076,0.005238,0.003283,0.004121,0.01774,0.002095,0.003632,0.012781,0.014876,0.005098,0.00426,0.002514,0.003283,0.00887,0.010057,0.00461,0.002095,0.001537,0.001606,0.001956,0.000908,0.001746,0.002095,0.001187,0.005168,0.002514,0.002095,0.002305,0.001467,0,0.003143,0.002724,7.00E-05,0.000349,0.001467,0.001606,0,0.000908,0.001467,0.001397,0.001257,0.001606,0.000698,0.001327,0.00014,0.001816,0.001187,0,0.002375,0.00014,0.000838,0.001048,0.001816,0.00014,0.001467,0.001187,7.00E-05,0.000349,0.000559,0.002025,0.00021,0.001327,0.002095,0.003492,0,0.001537,0.000419,0.000978,0,0.002235,0,0.002584,0,0.001257,0.000489,0.001327,0.000419,0.000978,0,0.001048,0.000419,0.000279,0.002375,0.000629,0.001397,0,0.000279,0,0.000559,0.000838,0.000419,0.000978,0,0,7.00E-05,0.001327,0.000629,0.000349,0.001048,0.00021,0.002444,0.000279,0.00021,0.001117,0.001537,0.000489,0.000489,0.000279,0,0,0.000489,0,0.000978,0.000698,0.000489,0.000419,0,0.000349,0.00021,0,0.00014,0,0.001467,0.006775,0.001816,0.00014,7.00E-05,0.000419,0.001187,0.000489,0.000279,0.001886,0,7.00E-05,0.000698,0.001327,0.000279,0.000419,0.001676,0.000279,0.000419,0.000559,7.00E-05,0.002095,0.00014,0.000908,7.00E-05,0.001187,0.000698,0.000838,0,0,0.000698,0.001048,7.00E-05,0.001676,0.000559,0.000908,0.000349,0.00014,0,0.001117,0.003143,0.000279,0,0,0.000768,0,0,0,0,0.000629,0.000629,0.000698,0.00014,0.000279,0.000908,0.00021,0.000908,0.000279,0.000838,0.000349,0.00014,0.00021,0.000559,0.000279,0,0.00014,unsucc
1.753012048,5.55873494,0.905120482,5.34939759,1.870481928,0.296686747,5.72439759,0.049698795,0.418674699,0.772590361,3.381024096,0.292168675,5.016566265,0.858433735,2420,3.644578313,0.094107,0.023936,0.016153,0.015041,0.010827,0.015099,0.024756,0.019079,0.018611,0.004799,0.010125,0.006847,0.004214,0.00515,0.005735,0.007667,0.006321,0.002224,0.003921,0.006789,0.005033,0.001873,0.006438,0.002926,0.002458,0.00831,0.001463,0.007784,0.002399,0.001873,0.000995,0.001697,0.001931,0.003219,0.001697,0.001814,0.015626,0.001288,0.002048,0.000585,0.002985,0,0.003102,0.003102,0,0.000819,0.000585,0.00158,0,0.002224,0.000995,0.000293,0.001931,0.00117,0.000351,0.000995,0.001053,0.001053,0.000761,0,0.000819,0.000234,0.000878,0.001229,0.004038,0,0.001522,0.000527,0,0.001522,0.000468,0.001346,0.000117,0.002048,0.011646,0.002048,0,0.001229,0.00041,0.000761,0,0.000995,0,0.002282,0,0.001346,0.001288,0.000819,0.000878,0.000644,0.000117,0.000644,0.000995,0.001053,0.000819,0.001639,0.00041,0.000644,0.000702,0,0.000819,0.003277,0.001405,0.000234,0,0.000117,0.000351,0.00041,0.000293,0.000351,0.000644,0.000585,0.000585,0.00041,0.000117,0.000761,0.000351,0.000527,0.002165,0.000234,0,0,0.000117,0,0.003102,0.000351,0.004155,0.000819,0.000234,0.000176,0.000819,0,0.000468,0,5.90E-05,0,0.002985,0.001405,0.000234,0.000585,5.90E-05,0.00041,5.90E-05,0.000585,0,0.001112,0.000176,0.000644,0.001112,0.00041,0.001288,0.00041,0.000585,0.000936,5.90E-05,0.00041,0.000293,0.000702,0.000117,0.001697,0.001229,0.000351,0,0,0.000702,5.90E-05,0.000176,0.00199,0.000878,0.000702,0.000585,0.000468,0,0.001288,0,0.000176,0,0,0.000234,0,0,0,0,0.001346,0.000468,0.000176,0.00041,5.90E-05,0.000995,0.000293,5.90E-05,5.90E-05,0.002224,0.000117,5.90E-05,0.000176,0.000468,0.000117,0.000819,0,succ
1.397394137,3.474484256,0.21606949,3.653637351,1.846905537,0.213897937,4.047774159,0.015200869,0.238870793,0.508143322,1.720955483,0.114006515,3.601520087,0.71009772,1985,2.155266015,0.059064,0.039559,0.029806,0.015055,0.015482,0.012374,0.017737,0.025357,0.025357,0.006217,0.011398,0.007375,0.012495,0.006522,0.004145,0.004511,0.010606,0.005242,0.003779,0.014141,0.011215,0.008473,0.001524,0.003657,0.001341,0.005059,0.001524,0.001951,0.002926,0.002316,0.003048,0.000549,0.001707,0.00189,0.001524,0.002011,0.004876,0.003109,0.000975,0.001219,0.002499,0,0.003352,0.003596,0,0.003048,0.002865,0.001707,0,0.002255,0.002987,0.000183,0.001829,0.00061,0.000975,0.00128,0.000183,0.003352,0.000244,0,0.003474,0.000549,0.001036,0.001219,0.000183,0,0.001646,0.00061,0.000366,0.00256,0.002804,0.003413,0.000183,0.002133,0.000183,6.10E-05,0,0.001341,0.000488,0.005303,0,0.003657,0,0.00256,0,0.000183,0.000975,0.000244,0.000914,0.00189,6.10E-05,0.001097,0.000853,0.000305,0.000122,0.000122,0.00317,0,0.000305,0,0.00128,0.00067,0.000305,0.000183,0,0,0.000853,0.000549,0.000122,0.000122,0.000183,6.10E-05,0.002133,0.001219,0.000427,0.00128,0.001524,0.000244,0.000488,0.001036,0,0,0.000183,0,0.003352,0.00128,0.003962,0.000914,0,0.001097,0.000122,0,0.000244,0.000366,0.000305,0.000549,0.002194,0.000549,0.000183,6.10E-05,0.000792,0.000366,0.001524,0.003901,0,0.000975,0.000853,0.000305,0.00061,0.000488,0.000488,0.000549,0.000488,0.000488,0,0.000183,0.000549,0.000427,0.000792,0.000244,0.000122,0.001097,0,0,6.10E-05,6.10E-05,0.000853,0.003718,0.000488,0.000244,0.000488,0.000183,0,0.001646,0.000183,0.002133,0,0,0.000549,0.000122,0,0,0,0.00061,0.000549,0.001707,0.000183,0.000305,0.000975,0.000731,0.000366,0.000305,0.000914,0.000183,0.002011,0.000183,0.000731,0.001036,6.10E-05,6.10E-05,succ
1.378670788,5.58423493,0.357032457,4.831530139,2.618238022,0.199381762,4.772797527,0.017001546,0.435857805,0.822256569,3.262751159,0.239567233,4.068006182,0.961360124,2247,3.472952087,0.097318,0.022121,0.025272,0.020329,0.01866,0.015386,0.021997,0.009577,0.009454,0.006611,0.013223,0.007477,0.010628,0.009639,0.004758,0.010133,0.012234,0.006364,0.004758,0.002286,0.003398,0.005746,0.004943,0.007044,0.004263,0.005437,0.001668,0.000741,0.003707,0.005005,0.001359,0.002781,0.000989,0.002595,0.002595,0.003707,0.002966,0.004325,0.002163,0.00173,0.002286,0.000124,0.002286,0.002966,0,0.000618,0.000865,0.001359,0,0.000309,0.00519,0.001668,0.00105,0.000741,0.001112,0.001607,6.20E-05,0.00105,0.001977,0,0.002472,0.000741,0.001977,0.000927,0.001298,0,0.001854,0.00105,6.20E-05,0.003646,0.000494,0.001298,0.000309,0.000494,0.003893,0.002039,0,0.001792,0.000556,0.001112,0,0.001174,0,0.002348,0,0.000371,0.001112,0.000618,0.00068,0.000371,6.20E-05,0.001977,0.001607,0.000433,0.000185,0.00105,0.000556,0.000371,0.000433,0,0.002101,0.001298,0.000371,6.20E-05,0,0,0.000556,0.001112,0.000247,0.00068,0.000556,0.001915,0.000741,0.000618,0.001298,0.002286,0.00068,0.000371,0.000803,0.000618,0,0,6.20E-05,0,0.001236,0.00068,0.002966,0.00068,0,0.00105,0.000371,0.000309,0.000247,0,6.20E-05,0.000309,0.000803,0.000741,0.000433,0.000124,0.000927,0.000371,0.000247,6.20E-05,0,6.20E-05,0.000124,0.000185,0.000185,0.000556,0.000371,0.000124,0.000865,0.000927,0.000185,0.001112,0.001977,0.00105,0.000124,0.000494,0.000618,0.000618,0,0,0.000927,0.000124,0.00068,0.000556,0.000433,0.000247,0.000247,0.001298,0,0.000741,0.000309,0.00173,0,0,0,0.000371,0,0.000124,6.20E-05,0.000556,0.000989,0.00241,0.000433,0.000247,0.001236,0.000185,0.000433,0.000185,0.000309,0.00068,0.001545,0.000741,0.000371,0.000185,0.000185,6.20E-05,succ
1.741714286,5.179428571,0.465142857,4.956571429,2.393142857,0.193142857,5.106285714,0.032,0.393142857,0.728,2.430857143,0.227428571,4.318857143,0.8,5850,3.342857143,0.093027,0.023002,0.02703,0.019071,0.020042,0.013879,0.016305,0.011549,0.011258,0.01087,0.009511,0.005581,0.006454,0.006309,0.003834,0.004707,0.010045,0.006163,0.00427,0.007716,0.008686,0.004659,0.00461,0.002087,0.00165,0.008978,0.001019,0.003203,0.003542,0.002718,0.001601,0.001504,0.000437,0.002232,0.00131,0.00131,0.002232,0.002572,0.001893,0.001601,0.002087,0,0.002572,0.001844,9.70E-05,0.003106,0.002232,0.000971,0,0.001698,0.001456,0.001601,0.001698,0.001213,0.001359,0.001407,0.000485,0.00131,0.002718,0,0.002281,0.001213,0.000825,0.001068,0.001553,9.70E-05,0.001796,0.001165,0.000679,0.000679,0.002523,0.001893,0.000194,0.001796,0.001116,0.001747,0,0.001698,0.000873,0.001068,4.90E-05,0.001698,0,0.002378,0,0.000485,0.000776,0.00165,0.002863,0.000243,0,0.000679,0.001407,0.000679,0.000291,0.000194,0.000971,0,0.000679,0,0.000582,0.000825,0.000388,0.000243,9.70E-05,0,0.000437,0.000825,0.000679,0.000679,0.000728,4.90E-05,0.001019,0.000728,0.000146,0.000971,0.002184,0.00034,9.70E-05,4.90E-05,0,0,0.000437,0,0.000631,0.000582,0.000825,0.000631,0,0.000728,0.000243,0,0.00034,0,0.000437,0.007813,0.000582,0.001213,4.90E-05,0.000291,4.90E-05,0.001553,0.000194,0.000291,0.000194,4.90E-05,0.000534,0.000291,0.000243,0.000922,0.001601,0.000679,0.000679,0.000243,0,0.001213,0.000922,0.000243,4.90E-05,0.001553,0.000534,0.00034,0,0,0.000534,0.000194,0.000728,0.000631,0.000728,0.000243,0.000485,0.000243,0,0.000873,0,9.70E-05,0,0,0.000194,0,0,0,0.000194,0.000243,0.000388,0.000728,9.70E-05,0.000631,0.000631,0.000146,0.000582,0.000582,0.000146,0.000679,0.000243,0.000243,0.00034,0.000291,4.90E-05,4.90E-05,unsucc
1.874517375,6.318532819,0.496138996,6.351351351,3.374517375,0.264478764,5.633204633,0.027027027,0.696911197,1.061776062,3.361003861,0.27027027,4.762548263,1.370656371,2139,4.129343629,0.101855,0.027015,0.032961,0.02611,0.018872,0.01732,0.014348,0.009048,0.008983,0.011633,0.01047,0.008208,0.003748,0.007755,0.005623,0.006269,0.002068,0.003748,0.004072,0.004072,0.004072,0.003555,0.002456,0.005106,0.005235,0.00433,0.001163,0.002391,0.003231,0.00349,0.00168,0.003038,0.002003,0.002003,0.001099,0.00265,0.001163,0.002133,0.004976,0.003102,0.003361,0,0.002133,0.00181,0,0.000517,0.001486,0.002327,0,0.001616,0.002003,0.001228,0.003038,0.000969,0.001099,0.001034,0.000323,0.001486,0.000582,0,0.002327,0.000582,0.001228,0.001099,0.002327,6.50E-05,0.001422,0.000194,0.000711,0.000646,0.000776,0.000646,0.000582,0.001163,0.001486,0.001228,0,0.001163,0.001099,6.50E-05,0,0.001034,0,0.001616,0,0.00084,0.002779,0.000711,0.001293,0.000711,0,0.001099,0.000582,0.001874,0.000259,0.000452,0.00265,0,0.000969,0,0.000582,0.00181,0.000776,0.000711,0,0,0.000259,0.00084,0.000259,0.000776,0.000969,0.000194,0.000776,0.001099,6.50E-05,0.000776,6.50E-05,0.001228,0.000711,0.001099,0,0,0.000194,0,0.001357,0.000969,0.003361,0.001293,0,0.000969,0.000388,0,0.000388,0.000517,0.000582,0.002003,0.000711,0.000582,0.000129,0.000646,6.50E-05,0.000452,6.50E-05,0.000517,0,0.00168,0.000129,0.000582,0.000517,0.001099,0.001745,0.00084,0.000323,0.001293,0.000388,0.000776,0.000582,0.003361,0.000129,0.00084,0.000776,0.000259,0,0,0.000323,6.50E-05,0.000452,0.000452,0.000517,0.001422,0.000129,0.000129,0,0.001163,6.50E-05,0.000711,0,0,0.000646,0.000129,0,0,6.50E-05,0.000323,0.000582,0.000711,0.000194,6.50E-05,0.001034,0.00084,0.000259,0.000259,0.000711,0.000452,0.000646,0.000259,0.000452,0.000646,0.000388,6.50E-05,succ
