0.000784,0.00209,0.001829,0.000261,0.000261,0.001045,0.000784,0,0.000523,0.000523,0.000261,0.000261,0.000261,0.000261,0.000784,0,0,0.000523,0.000261,0.000784,0.000261,0.000261,0.000784,0.000261,0.000261,0,0.000523,0,0.000261,0.000784,0,0.001045,0.000261,0,0.000523,0,0.000523,0.001045,0.000784,0.001307,0,0,0,0,0,0.000523,0,0.000261,0,0.000261,0,0,0,0,0.000523,0,0.000261,0,0,0,0,0,0,0,0,0,0,0,0.000261,0,0.000261,0,0,0,0.000523,0.000261,0.000261,0.000523,0,0,0,0,0.000261,0.000261,0.000261,0,0,0,0,0.000261,0,0,0.000261,0,0,0,0,0,0.000523,0,unsucc
0.002065,0.001902,0.002065,0.001359,0.001467,0.00087,0.000652,0.001304,0.000652,0.000598,0.001359,0.001685,0.000489,0.00087,0.000598,0.000761,0.00038,0.000598,0.000435,0.000217,0.000924,0.000543,0.00038,0.000435,0.001087,0.000326,0.000326,0.000706,0.00087,0.000489,0.000217,0.000543,0.000326,0.000172,0.000924,0.000435,0.000598,0.000706,0.00038,0.000489,0.000598,0.000435,0.002391,0.000217,0.000217,0.000489,0.000217,0.000598,0.000217,0.000217,0.000272,5.40E-05,0,0.000217,0.000109,0.000217,0.000326,0.000489,0,0.0001,0.000109,0.002119,0.000244,6.70E-05,0,0.000435,0.000652,0.00038,0.000272,0.000489,0.000652,8.80E-05,0.002428,0.000176,0.000706,0.000489,0.000109,0.0001,0.003951,0.002617,0,0.004458,0.000489,0.000109,0.000163,0.003237,5.40E-05,0.000163,0.000326,0.000272,0.003366,0.003343,0.000435,0,5.40E-05,0,5.40E-05,0.000109,0.000201,0,unsucc
0.002416,0.001899,0.001899,0.002589,0.001726,0.001381,0.001036,0.000345,0.001726,0.000598,0.001381,0.000345,0.000345,0.00069,0.000863,0.000518,0.001208,0.000598,0.00069,0.000217,0.000518,0.000345,0.000173,0.000173,0.002071,0.000173,0.00069,0.000518,0.000518,0.00069,0.000863,0.00069,0.000863,0.000172,0.000518,0.000173,0.000863,0.00069,0.000518,0.001036,0.000863,0.00069,0.002391,0.000345,0.00069,0.000173,0.000518,0.000173,0.000173,0.000217,0.000272,5.40E-05,0,0.000217,0.001208,0.000217,0.000326,0.000489,0,0.0001,0.000345,0.002119,0.000244,6.70E-05,0,0.000435,0.001381,0.000173,0.000345,0.000345,0.000518,8.80E-05,0.002428,0.000176,0.000345,0.00069,0.000173,0.000173,0.003951,0.002617,0,0.004458,0.000345,0.000173,0.000345,0.003237,5.40E-05,0.000173,0.000173,0.000345,0.003366,0.003343,0.000345,0,5.40E-05,0,5.40E-05,0.000173,0.000201,0,unsucc
0.004524,0.001667,0.002738,0.0025,0.002857,0.000952,0.000714,0.003214,0.000476,0.000714,0.002024,0.000833,0.000238,0.000476,0.001786,0.001667,0.000595,0.000119,0.000833,0.000119,0.000952,0.000595,0.000476,0.000119,0.000833,0.00047,0.000833,0.000595,0.000238,0.000238,0.000833,0.001071,0.001548,0.00034,0.000357,0.000357,0.001057,0.000476,0.000119,0.000714,0.000235,0.000357,0,0.000357,0.000595,0.000117,0.00047,0.000833,0.000822,0.000822,0.000117,0.011599,0,0.000357,0.000119,0.000164,0.000822,0.000238,0.010703,0.000117,0.000117,0,0,0.009174,0.009981,0.000587,0.000119,0.00119,0.000238,0.000476,0.000595,0.000172,0,0.000167,0.000238,0.000952,0.000119,0.000328,0,0,0.006371,0,0.000238,0.000352,0.000595,0,0.000595,0.000235,0.000119,0.000238,0,0,0.000357,0.000143,0.000352,0.006274,0.000164,0.000117,0.000352,0.006131,succ
0.00176,0.002262,0.00176,0.000503,0.001006,0.000754,0.002262,0.00176,0.001097,0.003017,0.000975,0.001584,0.000503,0.001006,0.001006,0.000754,0.001257,0.002262,0.000731,0.004776,0.000503,0.000853,0.000503,0.002514,0.000244,0.000503,0.000251,0.000503,0.000503,0.001257,0.000251,0.000122,0.000503,0,0.000366,0.000251,0.000503,0.001508,0.000251,0.001006,0.000367,0.000754,7.30E-05,0.000366,0.000503,0.000503,0.000503,0.000487,0.000609,0.001508,0.002011,0,0,0.000609,0.000122,0.000122,0.00176,0.000122,0,0.00022,0.000251,0,0,0,0,0.000167,0.000122,0.000487,0.000251,0.000609,0.000251,0.000122,0,0.000313,0.000487,0.000503,0.000754,0.000251,0.003951,0.000116,0,0,0.000503,0.000251,0.000122,0,0.00022,0.000168,0.000251,0.000251,0.003366,0,0.000754,0,7.30E-05,0,0.000251,0.000366,0.00176,0,unsucc
0.001889,0.001717,0.002404,0.000859,0.000515,0.001717,0.000343,0.000515,0.001889,0.000172,0.000515,0.000687,0.000343,0.00103,0.000859,0.000687,0.001748,0.000172,0.000687,0.000343,0.000172,0.000515,0.000343,0.000343,0.000832,0.00025,0.000343,0.00103,0.000515,0.000515,0.000515,0.000859,0.000343,0,0.000515,0.00103,0.000687,0.000166,0.000172,0.000172,0.000522,0.000687,0,0.000687,0.000172,0.000166,0.000172,0.000515,0.000583,0.000343,0.000687,0,0,0.000172,0.000172,0.00016,8.30E-05,0.000166,0.010703,0.000343,0.000687,0,0,0.009174,0.009981,0.000343,0.000343,0.001248,0.000666,0.000333,0.000666,0.000172,0,0.000167,0.000687,0.000343,0.000172,0.000172,0,0,0.006371,0,0.000343,0.000416,0.000343,0,0.000343,0.000333,0.000333,0.000172,0,0,0.000172,0.000143,0.000172,0.006274,0.000172,0.000166,0.000172,0.006131,succ
0.002302,0.003124,0.001315,0.000822,0.001151,0.001973,0.001151,0.000493,0.001809,0.000658,0.000658,0.000987,0.000329,0.000822,0.001151,0.000822,0.000822,0.000172,0.000822,0.000164,0.000493,0.000987,0.000493,0.000343,0.000164,0.000329,0.000493,0.000822,0.002137,0.000987,0.000329,0.000822,0.000493,0,0.001973,0.000329,0.001315,0.000822,0.000164,0.000329,0.000522,0.000687,0,0.000329,0.00148,0.001315,0.000172,0.000164,0.000583,0.000164,0.000687,0,0,0.000329,0.000172,0.000164,0.000164,0.000164,0.010703,0.000164,0.000687,0,0,0.009174,0.009981,0.000164,0.000164,0.000329,0.000658,0.000329,0.000493,0.000172,0,0.000167,0.000658,0.000343,0.000172,0.000164,0,0,0.006371,0,0.000329,0.000416,0.000164,0,0.000164,0.000333,0.000333,0.000329,0,0,0.000329,0.000143,0.000164,0.006274,0.000164,0.000329,0.000172,0.006131,succ
0.003674,0.001633,0.001225,0.002041,0.000204,0.001633,0.001633,0.000204,0.000204,0.001429,0.000204,0.000816,0.000408,0.000204,0.000612,0.001021,0.000408,0.001633,0.000204,0.001429,0.001225,0.000204,0.001429,0.001633,0.000705,0.001429,0.000408,0.001021,0.000408,0.000612,0.001175,0.000408,0.001225,0,0.000612,0.000204,0.000816,0.000816,0.001633,0.00047,0.000352,0.000235,0,0.000235,0.000204,0.000816,0.000352,0.000117,0.000235,0.000408,0.000117,0,0,0.000204,0.000408,0.000408,0.000204,0.000204,0,0.000612,0.000204,0,0,0,0,0.000167,0.000816,0.000204,0.000204,0.001225,0.000612,0.000226,0,0.000314,0.001021,0.00094,0.000204,0.000408,0,0,0,0,0.000408,0.000408,0.000705,0,0.000612,0.000117,0.000117,0.000204,0,0,0.001021,0,0.000408,0,0.000204,0.001021,0.001429,0,unsucc
0.002398,0.002398,0.000719,0.003117,0.000719,0.001918,0.00024,0.000959,0.00048,0.00024,0.002637,0.000185,0.000719,0.001199,0.000719,0.002398,0.001439,0.000501,0.00048,0.000167,0.00024,0.001678,0.00048,0.00024,0.001918,0.000501,0.00024,0.00048,0.000719,0.000719,0.001199,0.00024,0.00048,0,0.000719,0.00048,0.001678,0.000501,0.00024,0.000836,0.000167,0.000719,0,0.00024,0.000719,0.000167,0.00024,0.00024,0.001293,0.000334,0.000501,0,0,0.00048,0.00048,0.002006,0.00024,0.000167,0,0.00024,0.000836,0,0,0,0,0.000167,0.002637,0.00048,0.000719,0.000501,0.000959,0.000226,0,0.000314,0.000959,0.000719,0.000167,0.000369,0,0,0,0,0.000369,0.000167,0.000739,0,0.00024,0.00048,0.000185,0.00024,0,0,0.00024,0,0.000209,0,0.000185,0.00048,0.000167,0,unsucc
0.002507,0.00117,0.000836,0.000836,0.00117,0.000501,0.000501,0.00234,0.001108,0.000334,0.000334,0.000185,0.000167,0.001003,0.000501,0.000501,0.000334,0.000501,0.000334,0.000167,0.000167,0.000369,0.000669,0.000669,0.000167,0.000501,0.000501,0.000167,0.000669,0.000185,0.000167,0.000334,0.000167,0,0.000314,0.000369,0.000836,0.000501,0.000334,0.000836,0.000167,0.000501,0,0.000167,0.000669,0.000167,0.000669,0.000167,0.001293,0.000334,0.000501,0,0,0.000924,0.000185,0.002006,0.000334,0.000167,0,0.000334,0.000836,0,0,0,0,0.000167,0.000105,0.000501,0.000334,0.000501,0.000167,0.000226,0,0.000314,0.000167,0.000185,0.000167,0.000369,0,0,0,0,0.000369,0.000167,0.000739,0,0.000334,0.000334,0.000185,0.000167,0,0,0.000167,0,0.000209,0,0.000185,0.000669,0.000167,0,unsucc
