@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'tingdunshu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
1.532951289,4.820916905,0.575931232,4.823782235,2.690544413,0.17765043,4.11747851,0.015759312,0.362464183,0.985673352,2.3252149,0.184813754,3.522922636,0.826647564,1396,4000,2.865329513,unsucc
1.941548183,6.055292259,0.579778831,6,2.747235387,0.14849921,5.40600316,0.012638231,0.442338073,0.902053712,2.848341232,0.255924171,4.657187994,1.039494471,1266,4806,3.796208531,unsucc
1.385064177,4.375729288,1.077012835,4.28588098,2.079346558,0.259043174,4.194865811,0.016336056,0.317386231,0.513418903,2.09218203,0.166861144,3.610268378,0.73512252,1714,4748,2.770128355,unsucc
1.280701754,6.456140351,0.775119617,6.288676236,1.401913876,0.22169059,6.229665072,0.020733652,0.405103668,0.762360447,2.979266348,0.387559809,5.328548644,1.148325359,1254,5770,4.601275917,unsucc
2.427628866,4.470927835,0.335257732,2.66556701,2.743092784,0.183505155,5.061030928,0.098556701,0.268041237,0.350515464,2.288247423,0.115051546,4.580618557,0.748865979,4850,15718,3.240824742,unsucc
2.4225,7.8375,0.48,8.115,3.9425,0.5575,6.575,0.04,0.64,1.52,3.7175,0.34,5.4475,1.1,800,2900,3.625,unsucc
1.187919463,4.842281879,0.875838926,5.790268456,1.889261745,0.19295302,5.122483221,0.010067114,0.469798658,0.939597315,2.25,0.280201342,4.506711409,0.818791946,1192,4450,3.733221477,unsucc
1.612676056,5.788732394,1.884976526,6.866197183,3.018779343,0.255868545,4.901408451,0.002347418,0.53286385,1.063380282,2.838028169,0.298122066,3.96713615,0.861502347,852,2988,3.507042254,unsucc
0.814332248,3.98534202,0.550488599,4.573289902,1.666123779,0.171009772,3.66286645,0.013029316,0.342019544,0.703583062,1.912052117,0.094462541,3.195439739,0.675895765,1228,3216,2.618892508,unsucc
1.920778318,5.263377345,0.540653231,5.07505212,2.904100069,0.264767199,4.41209173,0.022932592,0.446838082,0.861709521,2.571230021,0.170257123,3.706045865,0.933287005,2878,8734,3.034746352,unsucc
2.132218845,6.314589666,0.516717325,5.141337386,2.904255319,0.291793313,4.67781155,0.051671733,0.344984802,0.805471125,2.658054711,0.212765957,3.829787234,1.253799392,1316,3342,2.539513678,unsucc
1.282453638,4.296718973,0.540656205,4.122681883,2.172610556,0.144079886,3.994293866,0.057061341,0.353780314,0.67189729,1.858773181,0.159771755,3.415121255,0.974322397,1402,3814,2.720399429,unsucc
4.473154362,10.40604027,0.298657718,8.751677852,3.82885906,0.510067114,8.33557047,0.006711409,0.83557047,1.657718121,5.83557047,0.590604027,6.916107383,1.869127517,596,3364,5.644295302,unsucc
0.737839545,3.727732154,0.370814908,3.947567909,1.360075805,0.128869236,3.592545799,0.012634239,0.404295641,0.730890714,1.644346178,0.154769425,3.091598231,0.620972836,3166,8280,2.615287429,unsucc
1.284167794,3.49932341,0.186738836,3.550744249,1.640054127,0.169147497,4.074424899,0.02300406,0.330175913,0.638700947,1.714479026,0.165087957,3.580514208,0.732070365,1478,4094,2.769959405,unsucc
1.237142857,3.784285714,0.432857143,3.538571429,1.212857143,0.214285714,4.621428571,0.047142857,0.211428571,0.524285714,1.512857143,0.215714286,4.008571429,0.571428571,1400,3824,2.731428571,unsucc
0.752302026,3.250460405,0.142725599,3.325046041,1.423572744,0.121546961,4.076427256,0.023020258,0.261510129,0.564456722,1.520257827,0.198895028,3.569981584,0.862799263,2172,5606,2.581031308,unsucc
1.605451937,4.635581062,0.261119082,4.065997131,2.175035868,0.179340029,4.467718795,0.051649928,0.417503587,0.809182209,2.545193687,0.197991392,3.972740316,0.799139168,1394,4106,2.945480631,unsucc
1.670788253,4.241112828,0.638330757,3.972179289,1.897990726,0.14992272,4.298299845,0.024729521,0.292117465,0.598145286,1.799072643,0.162287481,3.681607419,0.839258114,1294,3404,2.630602782,unsucc
1.426395939,5.446700508,0.30964467,5.365482234,2.406091371,0.152284264,4.177664975,0.030456853,0.492385787,0.83248731,2.319796954,0.279187817,3.538071066,0.898477157,394,1304,3.30964467,unsucc
